   0.194000E+02   0.540226E+03   0.216894E+02   0.173436E+05   0.744898E+03
   0.195000E+02   0.543075E+03   0.217378E+02   0.175081E+05   0.748297E+03
   0.196000E+02   0.545918E+03   0.217859E+02   0.176726E+05   0.751695E+03
   0.197000E+02   0.548754E+03   0.218338E+02   0.178372E+05   0.755049E+03
   0.198000E+02   0.551583E+03   0.218819E+02   0.180018E+05   0.758390E+03
   0.199000E+02   0.554406E+03   0.219293E+02   0.181665E+05   0.761715E+03
   0.200000E+02   0.557222E+03   0.219768E+02   0.183312E+05   0.765032E+03
   0.201000E+02   0.560032E+03   0.220242E+02   0.184959E+05   0.768315E+03
   0.202000E+02   0.562835E+03   0.220716E+02   0.186607E+05   0.771602E+03
   0.203000E+02   0.565631E+03   0.221189E+02   0.188254E+05   0.774861E+03
   0.204000E+02   0.568421E+03   0.221658E+02   0.189902E+05   0.778099E+03
   0.205000E+02   0.571205E+03   0.222127E+02   0.191550E+05   0.781336E+03
   0.206000E+02   0.573982E+03   0.222596E+02   0.193198E+05   0.784542E+03
   0.207000E+02   0.576752E+03   0.223063E+02   0.194846E+05   0.787737E+03
   0.208000E+02   0.579516E+03   0.223528E+02   0.196494E+05   0.790909E+03
   0.209000E+02   0.582273E+03   0.223992E+02   0.198142E+05   0.794092E+03
   0.210000E+02   0.585024E+03   0.224455E+02   0.199789E+05   0.797257E+03
   0.211000E+02   0.587769E+03   0.224913E+02   0.201436E+05   0.800367E+03
   0.212000E+02   0.590507E+03   0.225372E+02   0.203083E+05   0.803506E+03
   0.213000E+02   0.593238E+03   0.225830E+02   0.204730E+05   0.806607E+03
   0.214000E+02   0.595963E+03   0.226289E+02   0.206377E+05   0.809710E+03
   0.215000E+02   0.598681E+03   0.226744E+02   0.208023E+05   0.812800E+03
   0.216000E+02   0.601394E+03   0.227196E+02   0.209669E+05   0.815878E+03
   0.217000E+02   0.604099E+03   0.227648E+02   0.211314E+05   0.818942E+03
   0.218000E+02   0.606798E+03   0.228100E+02   0.212959E+05   0.821995E+03
   0.219000E+02   0.609491E+03   0.228548E+02   0.214603E+05   0.825022E+03
   0.220000E+02   0.612177E+03   0.228996E+02   0.216246E+05   0.828037E+03
   0.221000E+02   0.614856E+03   0.229442E+02   0.217889E+05   0.831064E+03
   0.222000E+02   0.617530E+03   0.229886E+02   0.219532E+05   0.834062E+03
   0.223000E+02   0.620196E+03   0.230329E+02   0.221173E+05   0.837047E+03
   0.224000E+02   0.622857E+03   0.230771E+02   0.222814E+05   0.840061E+03
   0.225000E+02   0.625511E+03   0.231210E+02   0.224454E+05   0.843025E+03
   0.226000E+02   0.628158E+03   0.231650E+02   0.226093E+05   0.845960E+03
   0.227000E+02   0.630799E+03   0.232086E+02   0.227732E+05   0.848920E+03
   0.228000E+02   0.633434E+03   0.232522E+02   0.229369E+05   0.851843E+03
   0.229000E+02   0.636062E+03   0.232954E+02   0.231006E+05   0.854782E+03
   0.230000E+02   0.638684E+03   0.233386E+02   0.232641E+05   0.857703E+03
   0.231000E+02   0.641300E+03   0.233816E+02   0.234276E+05   0.860589E+03
   0.232000E+02   0.643908E+03   0.234245E+02   0.235909E+05   0.863482E+03
   0.233000E+02   0.646511E+03   0.234673E+02   0.237542E+05   0.866382E+03
   0.234000E+02   0.649107E+03   0.235097E+02   0.239173E+05   0.869261E+03
   0.235000E+02   0.651697E+03   0.235521E+02   0.240803E+05   0.872117E+03
