#    time(ps)        R(t,x=0)       J(t,x=L)
   0.553000E+02   0.470553E+04   0.169441E+04
   0.554000E+02   0.470587E+04   0.169475E+04
   0.555000E+02   0.470621E+04   0.169508E+04
   0.556000E+02   0.470654E+04   0.169541E+04
   0.557000E+02   0.470687E+04   0.169574E+04
   0.558000E+02   0.470719E+04   0.169607E+04
   0.559000E+02   0.470752E+04   0.169639E+04
   0.560000E+02   0.470784E+04   0.169672E+04
   0.561000E+02   0.470816E+04   0.169704E+04
   0.562000E+02   0.470848E+04   0.169735E+04
   0.563000E+02   0.470879E+04   0.169767E+04
   0.564000E+02   0.470911E+04   0.169798E+04
   0.565000E+02   0.470942E+04   0.169829E+04
   0.566000E+02   0.470972E+04   0.169860E+04
   0.567000E+02   0.471003E+04   0.169890E+04
   0.568000E+02   0.471033E+04   0.169921E+04
   0.569000E+02   0.471063E+04   0.169951E+04
   0.570000E+02   0.471093E+04   0.169981E+04
   0.571000E+02   0.471123E+04   0.170010E+04
   0.572000E+02   0.471152E+04   0.170040E+04
   0.573000E+02   0.471181E+04   0.170069E+04
   0.574000E+02   0.471210E+04   0.170098E+04
   0.575000E+02   0.471239E+04   0.170126E+04
   0.576000E+02   0.471268E+04   0.170155E+04
   0.577000E+02   0.471296E+04   0.170183E+04
   0.578000E+02   0.471324E+04   0.170211E+04
   0.579000E+02   0.471352E+04   0.170239E+04
   0.580000E+02   0.471380E+04   0.170267E+04
   0.581000E+02   0.471407E+04   0.170294E+04
   0.582000E+02   0.471434E+04   0.170322E+04
   0.583000E+02   0.471461E+04   0.170349E+04
   0.584000E+02   0.471488E+04   0.170376E+04
   0.585000E+02   0.471515E+04   0.170402E+04
   0.586000E+02   0.471541E+04   0.170429E+04
   0.587000E+02   0.471567E+04   0.170455E+04
   0.588000E+02   0.471593E+04   0.170481E+04
   0.589000E+02   0.471619E+04   0.170507E+04
   0.590000E+02   0.471645E+04   0.170532E+04
   0.591000E+02   0.471670E+04   0.170558E+04
   0.592000E+02   0.471696E+04   0.170583E+04
   0.593000E+02   0.471721E+04   0.170608E+04
   0.594000E+02   0.471746E+04   0.170633E+04
   0.595000E+02   0.471770E+04   0.170658E+04
   0.596000E+02   0.471795E+04   0.170682E+04
   0.597000E+02   0.471819E+04   0.170706E+04
   0.598000E+02   0.471843E+04   0.170731E+04
   0.599000E+02   0.471867E+04   0.170755E+04
   0.600000E+02   0.471891E+04   0.170778E+04
   0.601000E+02   0.471915E+04   0.170802E+04
   0.602000E+02   0.471938E+04   0.170825E+04
   0.603000E+02   0.471961E+04   0.170849E+04
   0.604000E+02   0.471984E+04   0.170872E+04
   0.605000E+02   0.472007E+04   0.170895E+04
   0.606000E+02   0.472030E+04   0.170917E+04
   0.607000E+02   0.472052E+04   0.170940E+04
   0.608000E+02   0.472075E+04   0.170962E+04
   0.609000E+02   0.472097E+04   0.170984E+04
   0.610000E+02   0.472119E+04   0.171006E+04
   0.611000E+02   0.472141E+04   0.171028E+04
   0.612000E+02   0.472163E+04   0.171050E+04
   0.613000E+02   0.472184E+04   0.171071E+04
   0.614000E+02   0.472205E+04   0.171093E+04
   0.615000E+02   0.472227E+04   0.171114E+04
   0.616000E+02   0.472248E+04   0.171135E+04
   0.617000E+02   0.472269E+04   0.171156E+04
   0.618000E+02   0.472289E+04   0.171177E+04
   0.619000E+02   0.472310E+04   0.171197E+04
   0.620000E+02   0.472330E+04   0.171218E+04
   0.621000E+02   0.472351E+04   0.171238E+04
   0.622000E+02   0.472371E+04   0.171258E+04
   0.623000E+02   0.472391E+04   0.171278E+04
   0.624000E+02   0.472410E+04   0.171298E+04
   0.625000E+02   0.472430E+04   0.171317E+04
   0.626000E+02   0.472450E+04   0.171337E+04
   0.627000E+02   0.472469E+04   0.171356E+04
   0.628000E+02   0.472488E+04   0.171376E+04
   0.629000E+02   0.472507E+04   0.171395E+04
   0.630000E+02   0.472526E+04   0.171414E+04
   0.631000E+02   0.472545E+04   0.171432E+04
   0.632000E+02   0.472564E+04   0.171451E+04
   0.633000E+02   0.472582E+04   0.171469E+04
   0.634000E+02   0.472600E+04   0.171488E+04
   0.635000E+02   0.472619E+04   0.171506E+04
   0.636000E+02   0.472637E+04   0.171524E+04
   0.637000E+02   0.472655E+04   0.171542E+04
   0.638000E+02   0.472673E+04   0.171560E+04
   0.639000E+02   0.472690E+04   0.171578E+04
   0.640000E+02   0.472708E+04   0.171595E+04
   0.641000E+02   0.472725E+04   0.171613E+04
   0.642000E+02   0.472742E+04   0.171630E+04
   0.643000E+02   0.472760E+04   0.171647E+04
   0.644000E+02   0.472777E+04   0.171664E+04
   0.645000E+02   0.472793E+04   0.171681E+04
   0.646000E+02   0.472810E+04   0.171698E+04
   0.647000E+02   0.472827E+04   0.171714E+04
   0.648000E+02   0.472843E+04   0.171731E+04
   0.649000E+02   0.472860E+04   0.171747E+04
   0.650000E+02   0.472876E+04   0.171763E+04
   0.651000E+02   0.472892E+04   0.171779E+04
   0.652000E+02   0.472908E+04   0.171796E+04
   0.653000E+02   0.472924E+04   0.171811E+04
   0.654000E+02   0.472940E+04   0.171827E+04
   0.655000E+02   0.472955E+04   0.171843E+04
   0.656000E+02   0.472971E+04   0.171858E+04
   0.657000E+02   0.472986E+04   0.171874E+04
   0.658000E+02   0.473002E+04   0.171889E+04
   0.659000E+02   0.473017E+04   0.171904E+04
   0.660000E+02   0.473032E+04   0.171919E+04
   0.661000E+02   0.473047E+04   0.171934E+04
   0.662000E+02   0.473062E+04   0.171949E+04
   0.663000E+02   0.473076E+04   0.171964E+04
   0.664000E+02   0.473091E+04   0.171978E+04
   0.665000E+02   0.473106E+04   0.171993E+04
   0.666000E+02   0.473120E+04   0.172007E+04
   0.667000E+02   0.473134E+04   0.172022E+04
   0.668000E+02   0.473148E+04   0.172036E+04
   0.669000E+02   0.473163E+04   0.172050E+04
   0.670000E+02   0.473176E+04   0.172064E+04
   0.671000E+02   0.473190E+04   0.172078E+04
   0.672000E+02   0.473204E+04   0.172091E+04
   0.673000E+02   0.473218E+04   0.172105E+04
   0.674000E+02   0.473231E+04   0.172119E+04
   0.675000E+02   0.473245E+04   0.172132E+04
   0.676000E+02   0.473258E+04   0.172145E+04
   0.677000E+02   0.473271E+04   0.172159E+04
   0.678000E+02   0.473284E+04   0.172172E+04
   0.679000E+02   0.473298E+04   0.172185E+04
   0.680000E+02   0.473310E+04   0.172198E+04
   0.681000E+02   0.473323E+04   0.172211E+04
   0.682000E+02   0.473336E+04   0.172223E+04
   0.683000E+02   0.473349E+04   0.172236E+04
   0.684000E+02   0.473361E+04   0.172249E+04
   0.685000E+02   0.473374E+04   0.172261E+04
   0.686000E+02   0.473386E+04   0.172273E+04
   0.687000E+02   0.473398E+04   0.172286E+04
   0.688000E+02   0.473411E+04   0.172298E+04
   0.689000E+02   0.473423E+04   0.172310E+04
   0.690000E+02   0.473435E+04   0.172322E+04
   0.691000E+02   0.473447E+04   0.172334E+04
   0.692000E+02   0.473458E+04   0.172346E+04
   0.693000E+02   0.473470E+04   0.172357E+04
   0.694000E+02   0.473482E+04   0.172369E+04
   0.695000E+02   0.473493E+04   0.172381E+04
   0.696000E+02   0.473505E+04   0.172392E+04
   0.697000E+02   0.473516E+04   0.172403E+04
   0.698000E+02   0.473527E+04   0.172415E+04
   0.699000E+02   0.473539E+04   0.172426E+04
   0.700000E+02   0.473550E+04   0.172437E+04
   0.701000E+02   0.473561E+04   0.172448E+04
   0.702000E+02   0.473572E+04   0.172459E+04
   0.703000E+02   0.473583E+04   0.172470E+04
   0.704000E+02   0.473593E+04   0.172481E+04
   0.705000E+02   0.473604E+04   0.172491E+04
   0.706000E+02   0.473615E+04   0.172502E+04
   0.707000E+02   0.473625E+04   0.172513E+04
   0.708000E+02   0.473636E+04   0.172523E+04
   0.709000E+02   0.473646E+04   0.172533E+04
   0.710000E+02   0.473656E+04   0.172544E+04
   0.711000E+02   0.473667E+04   0.172554E+04
   0.712000E+02   0.473677E+04   0.172564E+04
   0.713000E+02   0.473687E+04   0.172574E+04
   0.714000E+02   0.473697E+04   0.172584E+04
   0.715000E+02   0.473707E+04   0.172594E+04
   0.716000E+02   0.473717E+04   0.172604E+04
   0.717000E+02   0.473726E+04   0.172614E+04
   0.718000E+02   0.473736E+04   0.172623E+04
   0.719000E+02   0.473746E+04   0.172633E+04
   0.720000E+02   0.473755E+04   0.172643E+04
   0.721000E+02   0.473765E+04   0.172652E+04
   0.722000E+02   0.473774E+04   0.172661E+04
   0.723000E+02   0.473783E+04   0.172671E+04
   0.724000E+02   0.473793E+04   0.172680E+04
   0.725000E+02   0.473802E+04   0.172689E+04
   0.726000E+02   0.473811E+04   0.172698E+04
   0.727000E+02   0.473820E+04   0.172707E+04
   0.728000E+02   0.473829E+04   0.172716E+04
   0.729000E+02   0.473838E+04   0.172725E+04
   0.730000E+02   0.473847E+04   0.172734E+04
   0.731000E+02   0.473856E+04   0.172743E+04
   0.732000E+02   0.473864E+04   0.172752E+04
   0.733000E+02   0.473873E+04   0.172760E+04
   0.734000E+02   0.473882E+04   0.172769E+04
   0.735000E+02   0.473890E+04   0.172777E+04
   0.736000E+02   0.473899E+04   0.172786E+04
   0.737000E+02   0.473907E+04   0.172794E+04
   0.738000E+02   0.473915E+04   0.172803E+04
   0.739000E+02   0.473924E+04   0.172811E+04
   0.740000E+02   0.473932E+04   0.172819E+04
   0.741000E+02   0.473940E+04   0.172827E+04
   0.742000E+02   0.473948E+04   0.172835E+04
   0.743000E+02   0.473956E+04   0.172843E+04
   0.744000E+02   0.473964E+04   0.172851E+04
   0.745000E+02   0.473972E+04   0.172859E+04
   0.746000E+02   0.473980E+04   0.172867E+04
   0.747000E+02   0.473988E+04   0.172875E+04
   0.748000E+02   0.473995E+04   0.172883E+04
   0.749000E+02   0.474003E+04   0.172890E+04
   0.750000E+02   0.474011E+04   0.172898E+04
   0.751000E+02   0.474018E+04   0.172905E+04
   0.752000E+02   0.474026E+04   0.172913E+04
   0.753000E+02   0.474033E+04   0.172920E+04
   0.754000E+02   0.474040E+04   0.172928E+04
   0.755000E+02   0.474048E+04   0.172935E+04
   0.756000E+02   0.474055E+04   0.172942E+04
   0.757000E+02   0.474062E+04   0.172950E+04
   0.758000E+02   0.474069E+04   0.172957E+04
   0.759000E+02   0.474076E+04   0.172964E+04
   0.760000E+02   0.474083E+04   0.172971E+04
   0.761000E+02   0.474090E+04   0.172978E+04
   0.762000E+02   0.474097E+04   0.172985E+04
   0.763000E+02   0.474104E+04   0.172992E+04
   0.764000E+02   0.474111E+04   0.172998E+04
   0.765000E+02   0.474118E+04   0.173005E+04
   0.766000E+02   0.474125E+04   0.173012E+04
   0.767000E+02   0.474131E+04   0.173019E+04
   0.768000E+02   0.474138E+04   0.173025E+04
   0.769000E+02   0.474145E+04   0.173032E+04
   0.770000E+02   0.474151E+04   0.173038E+04
   0.771000E+02   0.474158E+04   0.173045E+04
   0.772000E+02   0.474164E+04   0.173051E+04
   0.773000E+02   0.474170E+04   0.173058E+04
   0.774000E+02   0.474177E+04   0.173064E+04
   0.775000E+02   0.474183E+04   0.173070E+04
   0.776000E+02   0.474189E+04   0.173077E+04
   0.777000E+02   0.474195E+04   0.173083E+04
   0.778000E+02   0.474202E+04   0.173089E+04
   0.779000E+02   0.474208E+04   0.173095E+04
   0.780000E+02   0.474214E+04   0.173101E+04
   0.781000E+02   0.474220E+04   0.173107E+04
   0.782000E+02   0.474226E+04   0.173113E+04
   0.783000E+02   0.474232E+04   0.173119E+04
   0.784000E+02   0.474238E+04   0.173125E+04
   0.785000E+02   0.474243E+04   0.173131E+04
   0.786000E+02   0.474249E+04   0.173136E+04
   0.787000E+02   0.474255E+04   0.173142E+04
   0.788000E+02   0.474261E+04   0.173148E+04
   0.789000E+02   0.474266E+04   0.173154E+04
   0.790000E+02   0.474272E+04   0.173159E+04
   0.791000E+02   0.474277E+04   0.173165E+04
   0.792000E+02   0.474283E+04   0.173170E+04
   0.793000E+02   0.474288E+04   0.173176E+04
   0.794000E+02   0.474294E+04   0.173181E+04
   0.795000E+02   0.474299E+04   0.173187E+04
   0.796000E+02   0.474305E+04   0.173192E+04
   0.797000E+02   0.474310E+04   0.173197E+04
   0.798000E+02   0.474315E+04   0.173203E+04
   0.799000E+02   0.474320E+04   0.173208E+04
   0.800000E+02   0.474326E+04   0.173213E+04
   0.801000E+02   0.474331E+04   0.173218E+04
   0.802000E+02   0.474336E+04   0.173223E+04
   0.803000E+02   0.474341E+04   0.173228E+04
   0.804000E+02   0.474346E+04   0.173233E+04
   0.805000E+02   0.474351E+04   0.173238E+04
   0.806000E+02   0.474356E+04   0.173243E+04
   0.807000E+02   0.474361E+04   0.173248E+04
   0.808000E+02   0.474366E+04   0.173253E+04
   0.809000E+02   0.474371E+04   0.173258E+04
   0.810000E+02   0.474376E+04   0.173263E+04
   0.811000E+02   0.474380E+04   0.173268E+04
   0.812000E+02   0.474385E+04   0.173272E+04
   0.813000E+02   0.474390E+04   0.173277E+04
   0.814000E+02   0.474394E+04   0.173282E+04
   0.815000E+02   0.474399E+04   0.173286E+04
   0.816000E+02   0.474404E+04   0.173291E+04
   0.817000E+02   0.474408E+04   0.173296E+04
   0.818000E+02   0.474413E+04   0.173300E+04
   0.819000E+02   0.474417E+04   0.173305E+04
   0.820000E+02   0.474422E+04   0.173309E+04
   0.821000E+02   0.474426E+04   0.173314E+04
   0.822000E+02   0.474431E+04   0.173318E+04
   0.823000E+02   0.474435E+04   0.173322E+04
   0.824000E+02   0.474439E+04   0.173327E+04
   0.825000E+02   0.474444E+04   0.173331E+04
   0.826000E+02   0.474448E+04   0.173335E+04
   0.827000E+02   0.474452E+04   0.173340E+04
   0.828000E+02   0.474456E+04   0.173344E+04
   0.829000E+02   0.474461E+04   0.173348E+04
   0.830000E+02   0.474465E+04   0.173352E+04
   0.831000E+02   0.474469E+04   0.173356E+04
   0.832000E+02   0.474473E+04   0.173360E+04
   0.833000E+02   0.474477E+04   0.173364E+04
   0.834000E+02   0.474481E+04   0.173368E+04
   0.835000E+02   0.474485E+04   0.173372E+04
   0.836000E+02   0.474489E+04   0.173376E+04
   0.837000E+02   0.474493E+04   0.173380E+04
   0.838000E+02   0.474497E+04   0.173384E+04
   0.839000E+02   0.474501E+04   0.173388E+04
   0.840000E+02   0.474504E+04   0.173392E+04
   0.841000E+02   0.474508E+04   0.173396E+04
   0.842000E+02   0.474512E+04   0.173399E+04
   0.843000E+02   0.474516E+04   0.173403E+04
   0.844000E+02   0.474519E+04   0.173407E+04
   0.845000E+02   0.474523E+04   0.173411E+04
   0.846000E+02   0.474527E+04   0.173414E+04
   0.847000E+02   0.474530E+04   0.173418E+04
   0.848000E+02   0.474534E+04   0.173421E+04
   0.849000E+02   0.474538E+04   0.173425E+04
   0.850000E+02   0.474541E+04   0.173429E+04
   0.851000E+02   0.474545E+04   0.173432E+04
   0.852000E+02   0.474548E+04   0.173436E+04
   0.853000E+02   0.474552E+04   0.173439E+04
   0.854000E+02   0.474555E+04   0.173443E+04
   0.855000E+02   0.474559E+04   0.173446E+04
   0.856000E+02   0.474562E+04   0.173449E+04
   0.857000E+02   0.474565E+04   0.173453E+04
   0.858000E+02   0.474569E+04   0.173456E+04
   0.859000E+02   0.474572E+04   0.173459E+04
   0.860000E+02   0.474575E+04   0.173463E+04
   0.861000E+02   0.474579E+04   0.173466E+04
   0.862000E+02   0.474582E+04   0.173469E+04
   0.863000E+02   0.474585E+04   0.173472E+04
   0.864000E+02   0.474588E+04   0.173476E+04
   0.865000E+02   0.474591E+04   0.173479E+04
   0.866000E+02   0.474595E+04   0.173482E+04
   0.867000E+02   0.474598E+04   0.173485E+04
   0.868000E+02   0.474601E+04   0.173488E+04
   0.869000E+02   0.474604E+04   0.173491E+04
   0.870000E+02   0.474607E+04   0.173494E+04
   0.871000E+02   0.474610E+04   0.173497E+04
   0.872000E+02   0.474613E+04   0.173500E+04
   0.873000E+02   0.474616E+04   0.173503E+04
   0.874000E+02   0.474619E+04   0.173506E+04
   0.875000E+02   0.474622E+04   0.173509E+04
   0.876000E+02   0.474625E+04   0.173512E+04
   0.877000E+02   0.474628E+04   0.173515E+04
   0.878000E+02   0.474631E+04   0.173518E+04
   0.879000E+02   0.474633E+04   0.173521E+04
   0.880000E+02   0.474636E+04   0.173524E+04
   0.881000E+02   0.474639E+04   0.173526E+04
   0.882000E+02   0.474642E+04   0.173529E+04
   0.883000E+02   0.474645E+04   0.173532E+04
   0.884000E+02   0.474647E+04   0.173535E+04
   0.885000E+02   0.474650E+04   0.173538E+04
   0.886000E+02   0.474653E+04   0.173540E+04
   0.887000E+02   0.474656E+04   0.173543E+04
   0.888000E+02   0.474658E+04   0.173546E+04
   0.889000E+02   0.474661E+04   0.173548E+04
   0.890000E+02   0.474663E+04   0.173551E+04
   0.891000E+02   0.474666E+04   0.173553E+04
   0.892000E+02   0.474669E+04   0.173556E+04
   0.893000E+02   0.474671E+04   0.173559E+04
   0.894000E+02   0.474674E+04   0.173561E+04
   0.895000E+02   0.474676E+04   0.173564E+04
   0.896000E+02   0.474679E+04   0.173566E+04
   0.897000E+02   0.474681E+04   0.173569E+04
   0.898000E+02   0.474684E+04   0.173571E+04
   0.899000E+02   0.474686E+04   0.173574E+04
   0.900000E+02   0.474689E+04   0.173576E+04
   0.901000E+02   0.474691E+04   0.173578E+04
   0.902000E+02   0.474693E+04   0.173581E+04
   0.903000E+02   0.474696E+04   0.173583E+04
   0.904000E+02   0.474698E+04   0.173586E+04
   0.905000E+02   0.474701E+04   0.173588E+04
   0.906000E+02   0.474703E+04   0.173590E+04
   0.907000E+02   0.474705E+04   0.173593E+04
   0.908000E+02   0.474707E+04   0.173595E+04
   0.909000E+02   0.474710E+04   0.173597E+04
   0.910000E+02   0.474712E+04   0.173599E+04
   0.911000E+02   0.474714E+04   0.173602E+04
   0.912000E+02   0.474716E+04   0.173604E+04
   0.913000E+02   0.474719E+04   0.173606E+04
   0.914000E+02   0.474721E+04   0.173608E+04
   0.915000E+02   0.474723E+04   0.173610E+04
   0.916000E+02   0.474725E+04   0.173613E+04
   0.917000E+02   0.474727E+04   0.173615E+04
   0.918000E+02   0.474729E+04   0.173617E+04
   0.919000E+02   0.474732E+04   0.173619E+04
   0.920000E+02   0.474734E+04   0.173621E+04
   0.921000E+02   0.474736E+04   0.173623E+04
   0.922000E+02   0.474738E+04   0.173625E+04
   0.923000E+02   0.474740E+04   0.173627E+04
   0.924000E+02   0.474742E+04   0.173629E+04
   0.925000E+02   0.474744E+04   0.173631E+04
   0.926000E+02   0.474746E+04   0.173633E+04
   0.927000E+02   0.474748E+04   0.173635E+04
   0.928000E+02   0.474750E+04   0.173637E+04
   0.929000E+02   0.474752E+04   0.173639E+04
   0.930000E+02   0.474754E+04   0.173641E+04
   0.931000E+02   0.474756E+04   0.173643E+04
   0.932000E+02   0.474758E+04   0.173645E+04
   0.933000E+02   0.474759E+04   0.173647E+04
   0.934000E+02   0.474761E+04   0.173649E+04
   0.935000E+02   0.474763E+04   0.173651E+04
   0.936000E+02   0.474765E+04   0.173652E+04
   0.937000E+02   0.474767E+04   0.173654E+04
   0.938000E+02   0.474769E+04   0.173656E+04
   0.939000E+02   0.474770E+04   0.173658E+04
   0.940000E+02   0.474772E+04   0.173660E+04
   0.941000E+02   0.474774E+04   0.173661E+04
   0.942000E+02   0.474776E+04   0.173663E+04
   0.943000E+02   0.474778E+04   0.173665E+04
   0.944000E+02   0.474779E+04   0.173667E+04
   0.945000E+02   0.474781E+04   0.173668E+04
   0.946000E+02   0.474783E+04   0.173670E+04
   0.947000E+02   0.474784E+04   0.173672E+04
   0.948000E+02   0.474786E+04   0.173674E+04
   0.949000E+02   0.474788E+04   0.173675E+04
   0.950000E+02   0.474790E+04   0.173677E+04
   0.951000E+02   0.474791E+04   0.173679E+04
   0.952000E+02   0.474793E+04   0.173680E+04
   0.953000E+02   0.474794E+04   0.173682E+04
   0.954000E+02   0.474796E+04   0.173683E+04
   0.955000E+02   0.474798E+04   0.173685E+04
   0.956000E+02   0.474799E+04   0.173687E+04
   0.957000E+02   0.474801E+04   0.173688E+04
   0.958000E+02   0.474802E+04   0.173690E+04
   0.959000E+02   0.474804E+04   0.173691E+04
   0.960000E+02   0.474805E+04   0.173693E+04
   0.961000E+02   0.474807E+04   0.173694E+04
   0.962000E+02   0.474809E+04   0.173696E+04
   0.963000E+02   0.474810E+04   0.173697E+04
   0.964000E+02   0.474812E+04   0.173699E+04
   0.965000E+02   0.474813E+04   0.173700E+04
   0.966000E+02   0.474814E+04   0.173702E+04
   0.967000E+02   0.474816E+04   0.173703E+04
   0.968000E+02   0.474817E+04   0.173705E+04
   0.969000E+02   0.474819E+04   0.173706E+04
   0.970000E+02   0.474820E+04   0.173708E+04
   0.971000E+02   0.474822E+04   0.173709E+04
   0.972000E+02   0.474823E+04   0.173710E+04
   0.973000E+02   0.474825E+04   0.173712E+04
   0.974000E+02   0.474826E+04   0.173713E+04
   0.975000E+02   0.474827E+04   0.173715E+04
   0.976000E+02   0.474829E+04   0.173716E+04
   0.977000E+02   0.474830E+04   0.173717E+04
   0.978000E+02   0.474831E+04   0.173719E+04
   0.979000E+02   0.474833E+04   0.173720E+04
   0.980000E+02   0.474834E+04   0.173721E+04
   0.981000E+02   0.474835E+04   0.173723E+04
   0.982000E+02   0.474837E+04   0.173724E+04
   0.983000E+02   0.474838E+04   0.173725E+04
   0.984000E+02   0.474839E+04   0.173727E+04
   0.985000E+02   0.474840E+04   0.173728E+04
   0.986000E+02   0.474842E+04   0.173729E+04
   0.987000E+02   0.474843E+04   0.173730E+04
   0.988000E+02   0.474844E+04   0.173732E+04
   0.989000E+02   0.474845E+04   0.173733E+04
   0.990000E+02   0.474847E+04   0.173734E+04
   0.991000E+02   0.474848E+04   0.173735E+04
   0.992000E+02   0.474849E+04   0.173736E+04
   0.993000E+02   0.474850E+04   0.173738E+04
   0.994000E+02   0.474852E+04   0.173739E+04
   0.995000E+02   0.474853E+04   0.173740E+04
   0.996000E+02   0.474854E+04   0.173741E+04
   0.997000E+02   0.474855E+04   0.173742E+04
   0.998000E+02   0.474856E+04   0.173744E+04
   0.999000E+02   0.474857E+04   0.173745E+04
   0.100000E+03   0.474858E+04   0.173746E+04
   0.100100E+03   0.474860E+04   0.173747E+04
   0.100200E+03   0.474861E+04   0.173748E+04
   0.100300E+03   0.474862E+04   0.173749E+04
   0.100400E+03   0.474863E+04   0.173750E+04
   0.100500E+03   0.474864E+04   0.173751E+04
   0.100600E+03   0.474865E+04   0.173752E+04
   0.100700E+03   0.474866E+04   0.173754E+04
   0.100800E+03   0.474867E+04   0.173755E+04
   0.100900E+03   0.474868E+04   0.173756E+04
   0.101000E+03   0.474869E+04   0.173757E+04
   0.101100E+03   0.474870E+04   0.173758E+04
   0.101200E+03   0.474871E+04   0.173759E+04
   0.101300E+03   0.474873E+04   0.173760E+04
   0.101400E+03   0.474874E+04   0.173761E+04
   0.101500E+03   0.474875E+04   0.173762E+04
   0.101600E+03   0.474876E+04   0.173763E+04
   0.101700E+03   0.474877E+04   0.173764E+04
   0.101800E+03   0.474878E+04   0.173765E+04
   0.101900E+03   0.474879E+04   0.173766E+04
   0.102000E+03   0.474880E+04   0.173767E+04
   0.102100E+03   0.474880E+04   0.173768E+04
   0.102200E+03   0.474881E+04   0.173769E+04
   0.102300E+03   0.474882E+04   0.173770E+04
   0.102400E+03   0.474883E+04   0.173771E+04
   0.102500E+03   0.474884E+04   0.173772E+04
   0.102600E+03   0.474885E+04   0.173773E+04
   0.102700E+03   0.474886E+04   0.173774E+04
   0.102800E+03   0.474887E+04   0.173774E+04
   0.102900E+03   0.474888E+04   0.173775E+04
   0.103000E+03   0.474889E+04   0.173776E+04
   0.103100E+03   0.474890E+04   0.173777E+04
   0.103200E+03   0.474891E+04   0.173778E+04
   0.103300E+03   0.474892E+04   0.173779E+04
   0.103400E+03   0.474892E+04   0.173780E+04
   0.103500E+03   0.474893E+04   0.173781E+04
   0.103600E+03   0.474894E+04   0.173782E+04
   0.103700E+03   0.474895E+04   0.173782E+04
   0.103800E+03   0.474896E+04   0.173783E+04
   0.103900E+03   0.474897E+04   0.173784E+04
   0.104000E+03   0.474898E+04   0.173785E+04
   0.104100E+03   0.474898E+04   0.173786E+04
   0.104200E+03   0.474899E+04   0.173787E+04
   0.104300E+03   0.474900E+04   0.173787E+04
   0.104400E+03   0.474901E+04   0.173788E+04
   0.104500E+03   0.474902E+04   0.173789E+04
   0.104600E+03   0.474903E+04   0.173790E+04
   0.104700E+03   0.474903E+04   0.173791E+04
   0.104800E+03   0.474904E+04   0.173791E+04
   0.104900E+03   0.474905E+04   0.173792E+04
   0.105000E+03   0.474906E+04   0.173793E+04
   0.105100E+03   0.474906E+04   0.173794E+04
   0.105200E+03   0.474907E+04   0.173795E+04
   0.105300E+03   0.474908E+04   0.173795E+04
   0.105400E+03   0.474909E+04   0.173796E+04
   0.105500E+03   0.474909E+04   0.173797E+04
   0.105600E+03   0.474910E+04   0.173798E+04
   0.105700E+03   0.474911E+04   0.173798E+04
   0.105800E+03   0.474912E+04   0.173799E+04
   0.105900E+03   0.474912E+04   0.173800E+04
   0.106000E+03   0.474913E+04   0.173800E+04
   0.106100E+03   0.474914E+04   0.173801E+04
   0.106200E+03   0.474915E+04   0.173802E+04
   0.106300E+03   0.474915E+04   0.173803E+04
   0.106400E+03   0.474916E+04   0.173803E+04
   0.106500E+03   0.474917E+04   0.173804E+04
   0.106600E+03   0.474917E+04   0.173805E+04
   0.106700E+03   0.474918E+04   0.173805E+04
   0.106800E+03   0.474919E+04   0.173806E+04
   0.106900E+03   0.474919E+04   0.173807E+04
   0.107000E+03   0.474920E+04   0.173807E+04
   0.107100E+03   0.474921E+04   0.173808E+04
   0.107200E+03   0.474921E+04   0.173809E+04
   0.107300E+03   0.474922E+04   0.173809E+04
   0.107400E+03   0.474923E+04   0.173810E+04
   0.107500E+03   0.474923E+04   0.173811E+04
   0.107600E+03   0.474924E+04   0.173811E+04
   0.107700E+03   0.474925E+04   0.173812E+04
   0.107800E+03   0.474925E+04   0.173813E+04
   0.107900E+03   0.474926E+04   0.173813E+04
   0.108000E+03   0.474926E+04   0.173814E+04
   0.108100E+03   0.474927E+04   0.173814E+04
   0.108200E+03   0.474928E+04   0.173815E+04
   0.108300E+03   0.474928E+04   0.173816E+04
   0.108400E+03   0.474929E+04   0.173816E+04
   0.108500E+03   0.474929E+04   0.173817E+04
   0.108600E+03   0.474930E+04   0.173817E+04
   0.108700E+03   0.474931E+04   0.173818E+04
   0.108800E+03   0.474931E+04   0.173819E+04
   0.108900E+03   0.474932E+04   0.173819E+04
   0.109000E+03   0.474932E+04   0.173820E+04
   0.109100E+03   0.474933E+04   0.173820E+04
   0.109200E+03   0.474934E+04   0.173821E+04
   0.109300E+03   0.474934E+04   0.173821E+04
   0.109400E+03   0.474935E+04   0.173822E+04
   0.109500E+03   0.474935E+04   0.173823E+04
   0.109600E+03   0.474936E+04   0.173823E+04
   0.109700E+03   0.474936E+04   0.173824E+04
   0.109800E+03   0.474937E+04   0.173824E+04
   0.109900E+03   0.474937E+04   0.173825E+04
   0.110000E+03   0.474938E+04   0.173825E+04
   0.110100E+03   0.474938E+04   0.173826E+04
   0.110200E+03   0.474939E+04   0.173826E+04
   0.110300E+03   0.474939E+04   0.173827E+04
   0.110400E+03   0.474940E+04   0.173827E+04
   0.110500E+03   0.474941E+04   0.173828E+04
   0.110600E+03   0.474941E+04   0.173828E+04
   0.110700E+03   0.474942E+04   0.173829E+04
   0.110800E+03   0.474942E+04   0.173829E+04
   0.110900E+03   0.474943E+04   0.173830E+04
   0.111000E+03   0.474943E+04   0.173830E+04
