#    time(ps)        R(t,x=0)       J(t,x=L)
   0.554000E+02   0.448245E+04   0.150249E+04
   0.555000E+02   0.448371E+04   0.150346E+04
   0.556000E+02   0.448496E+04   0.150442E+04
   0.557000E+02   0.448621E+04   0.150538E+04
   0.558000E+02   0.448745E+04   0.150634E+04
   0.559000E+02   0.448869E+04   0.150730E+04
   0.560000E+02   0.448992E+04   0.150825E+04
   0.561000E+02   0.449114E+04   0.150919E+04
   0.562000E+02   0.449237E+04   0.151014E+04
   0.563000E+02   0.449358E+04   0.151108E+04
   0.564000E+02   0.449479E+04   0.151201E+04
   0.565000E+02   0.449600E+04   0.151295E+04
   0.566000E+02   0.449720E+04   0.151388E+04
   0.567000E+02   0.449840E+04   0.151480E+04
   0.568000E+02   0.449959E+04   0.151572E+04
   0.569000E+02   0.450077E+04   0.151664E+04
   0.570000E+02   0.450195E+04   0.151756E+04
   0.571000E+02   0.450313E+04   0.151847E+04
   0.572000E+02   0.450430E+04   0.151938E+04
   0.573000E+02   0.450547E+04   0.152028E+04
   0.574000E+02   0.450663E+04   0.152118E+04
   0.575000E+02   0.450778E+04   0.152208E+04
   0.576000E+02   0.450893E+04   0.152298E+04
   0.577000E+02   0.451008E+04   0.152387E+04
   0.578000E+02   0.451122E+04   0.152475E+04
   0.579000E+02   0.451236E+04   0.152564E+04
   0.580000E+02   0.451349E+04   0.152652E+04
   0.581000E+02   0.451462E+04   0.152740E+04
   0.582000E+02   0.451574E+04   0.152827E+04
   0.583000E+02   0.451686E+04   0.152914E+04
   0.584000E+02   0.451797E+04   0.153001E+04
   0.585000E+02   0.451908E+04   0.153087E+04
   0.586000E+02   0.452018E+04   0.153173E+04
   0.587000E+02   0.452128E+04   0.153259E+04
   0.588000E+02   0.452237E+04   0.153344E+04
   0.589000E+02   0.452346E+04   0.153429E+04
   0.590000E+02   0.452455E+04   0.153514E+04
   0.591000E+02   0.452563E+04   0.153598E+04
   0.592000E+02   0.452670E+04   0.153682E+04
   0.593000E+02   0.452777E+04   0.153766E+04
   0.594000E+02   0.452884E+04   0.153850E+04
   0.595000E+02   0.452990E+04   0.153933E+04
   0.596000E+02   0.453096E+04   0.154015E+04
   0.597000E+02   0.453201E+04   0.154098E+04
   0.598000E+02   0.453306E+04   0.154180E+04
   0.599000E+02   0.453410E+04   0.154262E+04
   0.600000E+02   0.453514E+04   0.154343E+04
   0.601000E+02   0.453618E+04   0.154424E+04
   0.602000E+02   0.453721E+04   0.154505E+04
   0.603000E+02   0.453824E+04   0.154586E+04
   0.604000E+02   0.453926E+04   0.154666E+04
   0.605000E+02   0.454028E+04   0.154746E+04
   0.606000E+02   0.454129E+04   0.154826E+04
   0.607000E+02   0.454230E+04   0.154905E+04
   0.608000E+02   0.454331E+04   0.154984E+04
   0.609000E+02   0.454431E+04   0.155063E+04
   0.610000E+02   0.454531E+04   0.155141E+04
   0.611000E+02   0.454630E+04   0.155219E+04
   0.612000E+02   0.454729E+04   0.155297E+04
   0.613000E+02   0.454827E+04   0.155374E+04
   0.614000E+02   0.454925E+04   0.155452E+04
   0.615000E+02   0.455023E+04   0.155528E+04
   0.616000E+02   0.455120E+04   0.155605E+04
   0.617000E+02   0.455217E+04   0.155681E+04
   0.618000E+02   0.455313E+04   0.155757E+04
   0.619000E+02   0.455409E+04   0.155833E+04
   0.620000E+02   0.455505E+04   0.155909E+04
   0.621000E+02   0.455600E+04   0.155984E+04
   0.622000E+02   0.455695E+04   0.156058E+04
   0.623000E+02   0.455789E+04   0.156133E+04
   0.624000E+02   0.455883E+04   0.156207E+04
   0.625000E+02   0.455977E+04   0.156281E+04
   0.626000E+02   0.456070E+04   0.156355E+04
   0.627000E+02   0.456163E+04   0.156428E+04
   0.628000E+02   0.456255E+04   0.156501E+04
   0.629000E+02   0.456348E+04   0.156574E+04
   0.630000E+02   0.456439E+04   0.156647E+04
   0.631000E+02   0.456531E+04   0.156719E+04
   0.632000E+02   0.456621E+04   0.156791E+04
   0.633000E+02   0.456712E+04   0.156863E+04
   0.634000E+02   0.456802E+04   0.156934E+04
   0.635000E+02   0.456892E+04   0.157005E+04
   0.636000E+02   0.456981E+04   0.157076E+04
   0.637000E+02   0.457070E+04   0.157147E+04
   0.638000E+02   0.457159E+04   0.157217E+04
   0.639000E+02   0.457247E+04   0.157287E+04
   0.640000E+02   0.457335E+04   0.157357E+04
   0.641000E+02   0.457423E+04   0.157426E+04
   0.642000E+02   0.457510E+04   0.157495E+04
   0.643000E+02   0.457597E+04   0.157564E+04
   0.644000E+02   0.457683E+04   0.157633E+04
   0.645000E+02   0.457769E+04   0.157701E+04
   0.646000E+02   0.457855E+04   0.157770E+04
   0.647000E+02   0.457941E+04   0.157837E+04
   0.648000E+02   0.458026E+04   0.157905E+04
   0.649000E+02   0.458110E+04   0.157972E+04
   0.650000E+02   0.458195E+04   0.158040E+04
   0.651000E+02   0.458279E+04   0.158106E+04
   0.652000E+02   0.458362E+04   0.158173E+04
   0.653000E+02   0.458446E+04   0.158239E+04
   0.654000E+02   0.458528E+04   0.158305E+04
   0.655000E+02   0.458611E+04   0.158371E+04
   0.656000E+02   0.458693E+04   0.158437E+04
   0.657000E+02   0.458775E+04   0.158502E+04
   0.658000E+02   0.458857E+04   0.158567E+04
   0.659000E+02   0.458938E+04   0.158632E+04
   0.660000E+02   0.459019E+04   0.158696E+04
   0.661000E+02   0.459099E+04   0.158761E+04
   0.662000E+02   0.459180E+04   0.158825E+04
   0.663000E+02   0.459260E+04   0.158889E+04
   0.664000E+02   0.459339E+04   0.158952E+04
   0.665000E+02   0.459418E+04   0.159015E+04
   0.666000E+02   0.459497E+04   0.159079E+04
   0.667000E+02   0.459576E+04   0.159141E+04
   0.668000E+02   0.459654E+04   0.159204E+04
   0.669000E+02   0.459732E+04   0.159266E+04
   0.670000E+02   0.459810E+04   0.159328E+04
   0.671000E+02   0.459887E+04   0.159390E+04
   0.672000E+02   0.459964E+04   0.159452E+04
   0.673000E+02   0.460040E+04   0.159513E+04
   0.674000E+02   0.460117E+04   0.159574E+04
   0.675000E+02   0.460193E+04   0.159635E+04
   0.676000E+02   0.460268E+04   0.159696E+04
   0.677000E+02   0.460344E+04   0.159756E+04
   0.678000E+02   0.460419E+04   0.159816E+04
   0.679000E+02   0.460494E+04   0.159876E+04
   0.680000E+02   0.460568E+04   0.159936E+04
   0.681000E+02   0.460642E+04   0.159995E+04
   0.682000E+02   0.460716E+04   0.160055E+04
   0.683000E+02   0.460789E+04   0.160113E+04
   0.684000E+02   0.460863E+04   0.160172E+04
   0.685000E+02   0.460936E+04   0.160231E+04
   0.686000E+02   0.461008E+04   0.160289E+04
   0.687000E+02   0.461080E+04   0.160347E+04
   0.688000E+02   0.461152E+04   0.160405E+04
   0.689000E+02   0.461224E+04   0.160463E+04
   0.690000E+02   0.461296E+04   0.160520E+04
   0.691000E+02   0.461367E+04   0.160577E+04
   0.692000E+02   0.461438E+04   0.160634E+04
   0.693000E+02   0.461508E+04   0.160691E+04
   0.694000E+02   0.461578E+04   0.160747E+04
   0.695000E+02   0.461648E+04   0.160803E+04
   0.696000E+02   0.461718E+04   0.160859E+04
   0.697000E+02   0.461787E+04   0.160915E+04
   0.698000E+02   0.461856E+04   0.160971E+04
   0.699000E+02   0.461925E+04   0.161026E+04
   0.700000E+02   0.461994E+04   0.161081E+04
   0.701000E+02   0.462062E+04   0.161136E+04
   0.702000E+02   0.462130E+04   0.161191E+04
   0.703000E+02   0.462198E+04   0.161246E+04
   0.704000E+02   0.462265E+04   0.161300E+04
   0.705000E+02   0.462332E+04   0.161354E+04
   0.706000E+02   0.462399E+04   0.161408E+04
   0.707000E+02   0.462465E+04   0.161462E+04
   0.708000E+02   0.462532E+04   0.161515E+04
   0.709000E+02   0.462598E+04   0.161568E+04
   0.710000E+02   0.462663E+04   0.161621E+04
   0.711000E+02   0.462729E+04   0.161674E+04
   0.712000E+02   0.462794E+04   0.161727E+04
   0.713000E+02   0.462859E+04   0.161779E+04
   0.714000E+02   0.462924E+04   0.161831E+04
   0.715000E+02   0.462988E+04   0.161884E+04
   0.716000E+02   0.463052E+04   0.161935E+04
   0.717000E+02   0.463116E+04   0.161987E+04
   0.718000E+02   0.463180E+04   0.162038E+04
   0.719000E+02   0.463243E+04   0.162089E+04
   0.720000E+02   0.463306E+04   0.162140E+04
   0.721000E+02   0.463369E+04   0.162191E+04
   0.722000E+02   0.463432E+04   0.162242E+04
   0.723000E+02   0.463494E+04   0.162292E+04
   0.724000E+02   0.463556E+04   0.162342E+04
   0.725000E+02   0.463618E+04   0.162392E+04
   0.726000E+02   0.463679E+04   0.162442E+04
   0.727000E+02   0.463741E+04   0.162492E+04
   0.728000E+02   0.463802E+04   0.162541E+04
   0.729000E+02   0.463862E+04   0.162590E+04
   0.730000E+02   0.463923E+04   0.162639E+04
   0.731000E+02   0.463983E+04   0.162688E+04
   0.732000E+02   0.464043E+04   0.162737E+04
   0.733000E+02   0.464103E+04   0.162785E+04
   0.734000E+02   0.464163E+04   0.162834E+04
   0.735000E+02   0.464222E+04   0.162882E+04
   0.736000E+02   0.464281E+04   0.162929E+04
   0.737000E+02   0.464340E+04   0.162977E+04
   0.738000E+02   0.464398E+04   0.163025E+04
   0.739000E+02   0.464457E+04   0.163072E+04
   0.740000E+02   0.464515E+04   0.163119E+04
   0.741000E+02   0.464573E+04   0.163166E+04
   0.742000E+02   0.464630E+04   0.163213E+04
   0.743000E+02   0.464688E+04   0.163259E+04
   0.744000E+02   0.464745E+04   0.163306E+04
   0.745000E+02   0.464802E+04   0.163352E+04
   0.746000E+02   0.464858E+04   0.163398E+04
   0.747000E+02   0.464915E+04   0.163444E+04
   0.748000E+02   0.464971E+04   0.163489E+04
   0.749000E+02   0.465027E+04   0.163535E+04
   0.750000E+02   0.465083E+04   0.163580E+04
   0.751000E+02   0.465138E+04   0.163625E+04
   0.752000E+02   0.465194E+04   0.163670E+04
   0.753000E+02   0.465249E+04   0.163715E+04
   0.754000E+02   0.465303E+04   0.163759E+04
   0.755000E+02   0.465358E+04   0.163804E+04
   0.756000E+02   0.465412E+04   0.163848E+04
   0.757000E+02   0.465467E+04   0.163892E+04
   0.758000E+02   0.465521E+04   0.163936E+04
   0.759000E+02   0.465574E+04   0.163980E+04
   0.760000E+02   0.465628E+04   0.164023E+04
   0.761000E+02   0.465681E+04   0.164066E+04
   0.762000E+02   0.465734E+04   0.164110E+04
   0.763000E+02   0.465787E+04   0.164153E+04
   0.764000E+02   0.465840E+04   0.164195E+04
   0.765000E+02   0.465892E+04   0.164238E+04
   0.766000E+02   0.465944E+04   0.164281E+04
   0.767000E+02   0.465996E+04   0.164323E+04
   0.768000E+02   0.466048E+04   0.164365E+04
   0.769000E+02   0.466100E+04   0.164407E+04
   0.770000E+02   0.466151E+04   0.164449E+04
   0.771000E+02   0.466202E+04   0.164491E+04
   0.772000E+02   0.466253E+04   0.164532E+04
   0.773000E+02   0.466304E+04   0.164573E+04
   0.774000E+02   0.466354E+04   0.164615E+04
   0.775000E+02   0.466405E+04   0.164656E+04
   0.776000E+02   0.466455E+04   0.164696E+04
   0.777000E+02   0.466505E+04   0.164737E+04
   0.778000E+02   0.466554E+04   0.164778E+04
   0.779000E+02   0.466604E+04   0.164818E+04
   0.780000E+02   0.466653E+04   0.164858E+04
   0.781000E+02   0.466702E+04   0.164898E+04
   0.782000E+02   0.466751E+04   0.164938E+04
   0.783000E+02   0.466800E+04   0.164978E+04
   0.784000E+02   0.466848E+04   0.165018E+04
   0.785000E+02   0.466897E+04   0.165057E+04
   0.786000E+02   0.466945E+04   0.165096E+04
   0.787000E+02   0.466993E+04   0.165135E+04
   0.788000E+02   0.467040E+04   0.165174E+04
   0.789000E+02   0.467088E+04   0.165213E+04
   0.790000E+02   0.467135E+04   0.165252E+04
   0.791000E+02   0.467182E+04   0.165290E+04
   0.792000E+02   0.467229E+04   0.165329E+04
   0.793000E+02   0.467276E+04   0.165367E+04
   0.794000E+02   0.467322E+04   0.165405E+04
   0.795000E+02   0.467369E+04   0.165443E+04
   0.796000E+02   0.467415E+04   0.165480E+04
   0.797000E+02   0.467461E+04   0.165518E+04
   0.798000E+02   0.467507E+04   0.165555E+04
   0.799000E+02   0.467552E+04   0.165593E+04
   0.800000E+02   0.467598E+04   0.165630E+04
   0.801000E+02   0.467643E+04   0.165667E+04
   0.802000E+02   0.467688E+04   0.165704E+04
   0.803000E+02   0.467733E+04   0.165740E+04
   0.804000E+02   0.467777E+04   0.165777E+04
   0.805000E+02   0.467822E+04   0.165813E+04
   0.806000E+02   0.467866E+04   0.165850E+04
   0.807000E+02   0.467910E+04   0.165886E+04
   0.808000E+02   0.467954E+04   0.165922E+04
   0.809000E+02   0.467998E+04   0.165958E+04
   0.810000E+02   0.468042E+04   0.165993E+04
   0.811000E+02   0.468085E+04   0.166029E+04
   0.812000E+02   0.468128E+04   0.166064E+04
   0.813000E+02   0.468171E+04   0.166100E+04
   0.814000E+02   0.468214E+04   0.166135E+04
   0.815000E+02   0.468257E+04   0.166170E+04
   0.816000E+02   0.468300E+04   0.166204E+04
   0.817000E+02   0.468342E+04   0.166239E+04
   0.818000E+02   0.468384E+04   0.166274E+04
   0.819000E+02   0.468426E+04   0.166308E+04
   0.820000E+02   0.468468E+04   0.166343E+04
   0.821000E+02   0.468510E+04   0.166377E+04
   0.822000E+02   0.468551E+04   0.166411E+04
   0.823000E+02   0.468593E+04   0.166445E+04
   0.824000E+02   0.468634E+04   0.166478E+04
   0.825000E+02   0.468675E+04   0.166512E+04
   0.826000E+02   0.468716E+04   0.166545E+04
   0.827000E+02   0.468756E+04   0.166579E+04
   0.828000E+02   0.468797E+04   0.166612E+04
   0.829000E+02   0.468837E+04   0.166645E+04
   0.830000E+02   0.468877E+04   0.166678E+04
   0.831000E+02   0.468917E+04   0.166711E+04
   0.832000E+02   0.468957E+04   0.166744E+04
   0.833000E+02   0.468997E+04   0.166776E+04
   0.834000E+02   0.469036E+04   0.166809E+04
   0.835000E+02   0.469076E+04   0.166841E+04
   0.836000E+02   0.469115E+04   0.166873E+04
   0.837000E+02   0.469154E+04   0.166905E+04
   0.838000E+02   0.469193E+04   0.166937E+04
   0.839000E+02   0.469232E+04   0.166969E+04
   0.840000E+02   0.469270E+04   0.167001E+04
   0.841000E+02   0.469309E+04   0.167032E+04
   0.842000E+02   0.469347E+04   0.167064E+04
   0.843000E+02   0.469385E+04   0.167095E+04
   0.844000E+02   0.469423E+04   0.167126E+04
   0.845000E+02   0.469461E+04   0.167157E+04
   0.846000E+02   0.469498E+04   0.167188E+04
   0.847000E+02   0.469536E+04   0.167219E+04
   0.848000E+02   0.469573E+04   0.167249E+04
   0.849000E+02   0.469610E+04   0.167280E+04
   0.850000E+02   0.469647E+04   0.167310E+04
   0.851000E+02   0.469684E+04   0.167341E+04
   0.852000E+02   0.469721E+04   0.167371E+04
   0.853000E+02   0.469757E+04   0.167401E+04
   0.854000E+02   0.469794E+04   0.167431E+04
   0.855000E+02   0.469830E+04   0.167461E+04
   0.856000E+02   0.469866E+04   0.167490E+04
   0.857000E+02   0.469902E+04   0.167520E+04
   0.858000E+02   0.469938E+04   0.167550E+04
   0.859000E+02   0.469974E+04   0.167579E+04
   0.860000E+02   0.470009E+04   0.167608E+04
   0.861000E+02   0.470045E+04   0.167637E+04
   0.862000E+02   0.470080E+04   0.167666E+04
   0.863000E+02   0.470115E+04   0.167695E+04
   0.864000E+02   0.470150E+04   0.167724E+04
   0.865000E+02   0.470185E+04   0.167753E+04
   0.866000E+02   0.470220E+04   0.167781E+04
   0.867000E+02   0.470254E+04   0.167810E+04
   0.868000E+02   0.470289E+04   0.167838E+04
   0.869000E+02   0.470323E+04   0.167866E+04
   0.870000E+02   0.470357E+04   0.167894E+04
   0.871000E+02   0.470391E+04   0.167922E+04
   0.872000E+02   0.470425E+04   0.167950E+04
   0.873000E+02   0.470459E+04   0.167978E+04
   0.874000E+02   0.470492E+04   0.168006E+04
   0.875000E+02   0.470526E+04   0.168033E+04
   0.876000E+02   0.470559E+04   0.168061E+04
   0.877000E+02   0.470592E+04   0.168088E+04
   0.878000E+02   0.470625E+04   0.168115E+04
   0.879000E+02   0.470658E+04   0.168142E+04
   0.880000E+02   0.470691E+04   0.168169E+04
   0.881000E+02   0.470723E+04   0.168196E+04
   0.882000E+02   0.470756E+04   0.168223E+04
   0.883000E+02   0.470788E+04   0.168250E+04
   0.884000E+02   0.470820E+04   0.168276E+04
   0.885000E+02   0.470853E+04   0.168303E+04
   0.886000E+02   0.470885E+04   0.168329E+04
   0.887000E+02   0.470916E+04   0.168355E+04
   0.888000E+02   0.470948E+04   0.168381E+04
   0.889000E+02   0.470980E+04   0.168407E+04
   0.890000E+02   0.471011E+04   0.168433E+04
   0.891000E+02   0.471042E+04   0.168459E+04
   0.892000E+02   0.471074E+04   0.168485E+04
   0.893000E+02   0.471105E+04   0.168510E+04
   0.894000E+02   0.471136E+04   0.168536E+04
   0.895000E+02   0.471167E+04   0.168561E+04
   0.896000E+02   0.471197E+04   0.168587E+04
   0.897000E+02   0.471228E+04   0.168612E+04
   0.898000E+02   0.471258E+04   0.168637E+04
   0.899000E+02   0.471289E+04   0.168662E+04
   0.900000E+02   0.471319E+04   0.168687E+04
   0.901000E+02   0.471349E+04   0.168712E+04
   0.902000E+02   0.471379E+04   0.168737E+04
   0.903000E+02   0.471409E+04   0.168761E+04
   0.904000E+02   0.471438E+04   0.168786E+04
   0.905000E+02   0.471468E+04   0.168810E+04
   0.906000E+02   0.471498E+04   0.168835E+04
   0.907000E+02   0.471527E+04   0.168859E+04
   0.908000E+02   0.471556E+04   0.168883E+04
   0.909000E+02   0.471585E+04   0.168907E+04
   0.910000E+02   0.471614E+04   0.168931E+04
   0.911000E+02   0.471643E+04   0.168955E+04
   0.912000E+02   0.471672E+04   0.168979E+04
   0.913000E+02   0.471701E+04   0.169002E+04
   0.914000E+02   0.471729E+04   0.169026E+04
   0.915000E+02   0.471758E+04   0.169049E+04
   0.916000E+02   0.471786E+04   0.169073E+04
   0.917000E+02   0.471814E+04   0.169096E+04
   0.918000E+02   0.471842E+04   0.169119E+04
   0.919000E+02   0.471870E+04   0.169142E+04
   0.920000E+02   0.471898E+04   0.169165E+04
   0.921000E+02   0.471926E+04   0.169188E+04
   0.922000E+02   0.471953E+04   0.169211E+04
   0.923000E+02   0.471981E+04   0.169234E+04
   0.924000E+02   0.472008E+04   0.169256E+04
   0.925000E+02   0.472035E+04   0.169279E+04
   0.926000E+02   0.472063E+04   0.169301E+04
   0.927000E+02   0.472090E+04   0.169324E+04
   0.928000E+02   0.472117E+04   0.169346E+04
   0.929000E+02   0.472144E+04   0.169368E+04
   0.930000E+02   0.472170E+04   0.169390E+04
   0.931000E+02   0.472197E+04   0.169412E+04
   0.932000E+02   0.472223E+04   0.169434E+04
   0.933000E+02   0.472250E+04   0.169456E+04
   0.934000E+02   0.472276E+04   0.169478E+04
   0.935000E+02   0.472302E+04   0.169500E+04
   0.936000E+02   0.472328E+04   0.169521E+04
   0.937000E+02   0.472354E+04   0.169543E+04
   0.938000E+02   0.472380E+04   0.169564E+04
   0.939000E+02   0.472406E+04   0.169585E+04
   0.940000E+02   0.472432E+04   0.169607E+04
   0.941000E+02   0.472457E+04   0.169628E+04
   0.942000E+02   0.472483E+04   0.169649E+04
   0.943000E+02   0.472508E+04   0.169670E+04
   0.944000E+02   0.472533E+04   0.169691E+04
   0.945000E+02   0.472559E+04   0.169712E+04
   0.946000E+02   0.472584E+04   0.169732E+04
   0.947000E+02   0.472609E+04   0.169753E+04
   0.948000E+02   0.472633E+04   0.169774E+04
   0.949000E+02   0.472658E+04   0.169794E+04
   0.950000E+02   0.472683E+04   0.169814E+04
   0.951000E+02   0.472707E+04   0.169835E+04
   0.952000E+02   0.472732E+04   0.169855E+04
   0.953000E+02   0.472756E+04   0.169875E+04
   0.954000E+02   0.472781E+04   0.169895E+04
   0.955000E+02   0.472805E+04   0.169915E+04
   0.956000E+02   0.472829E+04   0.169935E+04
   0.957000E+02   0.472853E+04   0.169955E+04
   0.958000E+02   0.472877E+04   0.169975E+04
   0.959000E+02   0.472900E+04   0.169994E+04
   0.960000E+02   0.472924E+04   0.170014E+04
   0.961000E+02   0.472948E+04   0.170034E+04
   0.962000E+02   0.472971E+04   0.170053E+04
   0.963000E+02   0.472994E+04   0.170072E+04
   0.964000E+02   0.473018E+04   0.170092E+04
   0.965000E+02   0.473041E+04   0.170111E+04
   0.966000E+02   0.473064E+04   0.170130E+04
   0.967000E+02   0.473087E+04   0.170149E+04
   0.968000E+02   0.473110E+04   0.170168E+04
   0.969000E+02   0.473133E+04   0.170187E+04
   0.970000E+02   0.473156E+04   0.170206E+04
   0.971000E+02   0.473178E+04   0.170225E+04
   0.972000E+02   0.473201E+04   0.170243E+04
   0.973000E+02   0.473223E+04   0.170262E+04
   0.974000E+02   0.473246E+04   0.170280E+04
   0.975000E+02   0.473268E+04   0.170299E+04
   0.976000E+02   0.473290E+04   0.170317E+04
   0.977000E+02   0.473312E+04   0.170336E+04
   0.978000E+02   0.473334E+04   0.170354E+04
   0.979000E+02   0.473356E+04   0.170372E+04
   0.980000E+02   0.473378E+04   0.170390E+04
   0.981000E+02   0.473400E+04   0.170408E+04
   0.982000E+02   0.473421E+04   0.170426E+04
   0.983000E+02   0.473443E+04   0.170444E+04
   0.984000E+02   0.473464E+04   0.170462E+04
   0.985000E+02   0.473486E+04   0.170480E+04
   0.986000E+02   0.473507E+04   0.170497E+04
   0.987000E+02   0.473528E+04   0.170515E+04
   0.988000E+02   0.473549E+04   0.170532E+04
   0.989000E+02   0.473571E+04   0.170550E+04
   0.990000E+02   0.473591E+04   0.170567E+04
   0.991000E+02   0.473612E+04   0.170584E+04
   0.992000E+02   0.473633E+04   0.170602E+04
   0.993000E+02   0.473654E+04   0.170619E+04
   0.994000E+02   0.473674E+04   0.170636E+04
   0.995000E+02   0.473695E+04   0.170653E+04
   0.996000E+02   0.473716E+04   0.170670E+04
   0.997000E+02   0.473736E+04   0.170687E+04
   0.998000E+02   0.473756E+04   0.170704E+04
   0.999000E+02   0.473776E+04   0.170721E+04
   0.100000E+03   0.473797E+04   0.170737E+04
   0.100100E+03   0.473817E+04   0.170754E+04
   0.100200E+03   0.473837E+04   0.170770E+04
   0.100300E+03   0.473856E+04   0.170787E+04
   0.100400E+03   0.473876E+04   0.170803E+04
   0.100500E+03   0.473896E+04   0.170820E+04
   0.100600E+03   0.473916E+04   0.170836E+04
   0.100700E+03   0.473935E+04   0.170852E+04
   0.100800E+03   0.473955E+04   0.170868E+04
   0.100900E+03   0.473974E+04   0.170885E+04
   0.101000E+03   0.473993E+04   0.170901E+04
   0.101100E+03   0.474013E+04   0.170917E+04
   0.101200E+03   0.474032E+04   0.170933E+04
   0.101300E+03   0.474051E+04   0.170948E+04
   0.101400E+03   0.474070E+04   0.170964E+04
   0.101500E+03   0.474089E+04   0.170980E+04
   0.101600E+03   0.474108E+04   0.170996E+04
   0.101700E+03   0.474127E+04   0.171011E+04
   0.101800E+03   0.474145E+04   0.171027E+04
   0.101900E+03   0.474164E+04   0.171042E+04
   0.102000E+03   0.474183E+04   0.171058E+04
   0.102100E+03   0.474201E+04   0.171073E+04
   0.102200E+03   0.474219E+04   0.171088E+04
   0.102300E+03   0.474238E+04   0.171103E+04
   0.102400E+03   0.474256E+04   0.171119E+04
   0.102500E+03   0.474274E+04   0.171134E+04
   0.102600E+03   0.474292E+04   0.171149E+04
   0.102700E+03   0.474310E+04   0.171164E+04
   0.102800E+03   0.474328E+04   0.171179E+04
   0.102900E+03   0.474346E+04   0.171194E+04
   0.103000E+03   0.474364E+04   0.171208E+04
   0.103100E+03   0.474382E+04   0.171223E+04
   0.103200E+03   0.474400E+04   0.171238E+04
   0.103300E+03   0.474417E+04   0.171252E+04
   0.103400E+03   0.474435E+04   0.171267E+04
   0.103500E+03   0.474452E+04   0.171281E+04
   0.103600E+03   0.474470E+04   0.171296E+04
   0.103700E+03   0.474487E+04   0.171310E+04
   0.103800E+03   0.474504E+04   0.171325E+04
   0.103900E+03   0.474521E+04   0.171339E+04
   0.104000E+03   0.474539E+04   0.171353E+04
   0.104100E+03   0.474556E+04   0.171367E+04
   0.104200E+03   0.474573E+04   0.171381E+04
   0.104300E+03   0.474589E+04   0.171395E+04
   0.104400E+03   0.474606E+04   0.171409E+04
   0.104500E+03   0.474623E+04   0.171423E+04
   0.104600E+03   0.474640E+04   0.171437E+04
   0.104700E+03   0.474656E+04   0.171451E+04
   0.104800E+03   0.474673E+04   0.171465E+04
   0.104900E+03   0.474690E+04   0.171479E+04
   0.105000E+03   0.474706E+04   0.171492E+04
   0.105100E+03   0.474722E+04   0.171506E+04
   0.105200E+03   0.474739E+04   0.171519E+04
   0.105300E+03   0.474755E+04   0.171533E+04
   0.105400E+03   0.474771E+04   0.171546E+04
   0.105500E+03   0.474787E+04   0.171560E+04
   0.105600E+03   0.474803E+04   0.171573E+04
   0.105700E+03   0.474819E+04   0.171586E+04
   0.105800E+03   0.474835E+04   0.171600E+04
   0.105900E+03   0.474851E+04   0.171613E+04
   0.106000E+03   0.474867E+04   0.171626E+04
   0.106100E+03   0.474883E+04   0.171639E+04
   0.106200E+03   0.474898E+04   0.171652E+04
   0.106300E+03   0.474914E+04   0.171665E+04
   0.106400E+03   0.474929E+04   0.171678E+04
   0.106500E+03   0.474945E+04   0.171691E+04
   0.106600E+03   0.474960E+04   0.171704E+04
   0.106700E+03   0.474976E+04   0.171716E+04
   0.106800E+03   0.474991E+04   0.171729E+04
   0.106900E+03   0.475006E+04   0.171742E+04
   0.107000E+03   0.475021E+04   0.171754E+04
   0.107100E+03   0.475036E+04   0.171767E+04
   0.107200E+03   0.475051E+04   0.171779E+04
   0.107300E+03   0.475066E+04   0.171792E+04
   0.107400E+03   0.475081E+04   0.171804E+04
   0.107500E+03   0.475096E+04   0.171817E+04
   0.107600E+03   0.475111E+04   0.171829E+04
   0.107700E+03   0.475126E+04   0.171841E+04
   0.107800E+03   0.475140E+04   0.171853E+04
   0.107900E+03   0.475155E+04   0.171866E+04
   0.108000E+03   0.475170E+04   0.171878E+04
   0.108100E+03   0.475184E+04   0.171890E+04
   0.108200E+03   0.475199E+04   0.171902E+04
   0.108300E+03   0.475213E+04   0.171914E+04
   0.108400E+03   0.475227E+04   0.171926E+04
   0.108500E+03   0.475242E+04   0.171938E+04
   0.108600E+03   0.475256E+04   0.171949E+04
   0.108700E+03   0.475270E+04   0.171961E+04
   0.108800E+03   0.475284E+04   0.171973E+04
   0.108900E+03   0.475298E+04   0.171985E+04
   0.109000E+03   0.475312E+04   0.171996E+04
   0.109100E+03   0.475326E+04   0.172008E+04
   0.109200E+03   0.475340E+04   0.172019E+04
   0.109300E+03   0.475354E+04   0.172031E+04
   0.109400E+03   0.475367E+04   0.172042E+04
   0.109500E+03   0.475381E+04   0.172054E+04
   0.109600E+03   0.475395E+04   0.172065E+04
   0.109700E+03   0.475408E+04   0.172076E+04
   0.109800E+03   0.475422E+04   0.172088E+04
   0.109900E+03   0.475435E+04   0.172099E+04
   0.110000E+03   0.475449E+04   0.172110E+04
   0.110100E+03   0.475462E+04   0.172121E+04
   0.110200E+03   0.475476E+04   0.172132E+04
   0.110300E+03   0.475489E+04   0.172143E+04
   0.110400E+03   0.475502E+04   0.172154E+04
   0.110500E+03   0.475515E+04   0.172165E+04
   0.110600E+03   0.475528E+04   0.172176E+04
   0.110700E+03   0.475541E+04   0.172187E+04
   0.110800E+03   0.475554E+04   0.172198E+04
   0.110900E+03   0.475567E+04   0.172209E+04
   0.111000E+03   0.475580E+04   0.172219E+04
   0.111100E+03   0.475593E+04   0.172230E+04
