#    c*t(cm)       probability       error
   0.561417E+02   0.709645E+00   0.533676E-02
   0.561447E+02   0.709645E+00   0.533679E-02
   0.561477E+02   0.709645E+00   0.533677E-02
   0.561507E+02   0.709645E+00   0.533684E-02
   0.561537E+02   0.709645E+00   0.533684E-02
   0.561567E+02   0.709646E+00   0.533676E-02
   0.561597E+02   0.709646E+00   0.533679E-02
   0.561627E+02   0.709646E+00   0.533677E-02
   0.561657E+02   0.709646E+00   0.533684E-02
   0.561687E+02   0.709646E+00   0.533684E-02
   0.561717E+02   0.709647E+00   0.533676E-02
   0.561746E+02   0.709647E+00   0.533679E-02
   0.561776E+02   0.709647E+00   0.533677E-02
   0.561806E+02   0.709647E+00   0.533696E-02
   0.561836E+02   0.709647E+00   0.533684E-02
   0.561866E+02   0.709648E+00   0.533676E-02
   0.561896E+02   0.709648E+00   0.533679E-02
   0.561926E+02   0.709648E+00   0.533698E-02
   0.561956E+02   0.709648E+00   0.533696E-02
   0.561986E+02   0.709648E+00   0.533684E-02
   0.562016E+02   0.709649E+00   0.533676E-02
   0.562046E+02   0.709649E+00   0.533679E-02
   0.562076E+02   0.709649E+00   0.533698E-02
   0.562106E+02   0.709649E+00   0.533696E-02
   0.562136E+02   0.709649E+00   0.533684E-02
   0.562166E+02   0.709650E+00   0.533692E-02
   0.562196E+02   0.709650E+00   0.533679E-02
   0.562226E+02   0.709650E+00   0.533698E-02
   0.562256E+02   0.709650E+00   0.533696E-02
   0.562286E+02   0.709650E+00   0.533700E-02
   0.562316E+02   0.709651E+00   0.533688E-02
   0.562346E+02   0.709651E+00   0.533698E-02
   0.562376E+02   0.709651E+00   0.533698E-02
   0.562406E+02   0.709651E+00   0.533696E-02
   0.562436E+02   0.709651E+00   0.533700E-02
   0.562466E+02   0.709651E+00   0.533688E-02
   0.562496E+02   0.709652E+00   0.533698E-02
   0.562526E+02   0.709652E+00   0.533698E-02
   0.562556E+02   0.709652E+00   0.533696E-02
   0.562586E+02   0.709652E+00   0.533700E-02
   0.562616E+02   0.709652E+00   0.533694E-02
   0.562646E+02   0.709653E+00   0.533698E-02
   0.562676E+02   0.709653E+00   0.533698E-02
   0.562706E+02   0.709653E+00   0.533696E-02
   0.562736E+02   0.709653E+00   0.533700E-02
   0.562766E+02   0.709653E+00   0.533694E-02
   0.562796E+02   0.709654E+00   0.533713E-02
   0.562826E+02   0.709654E+00   0.533698E-02
   0.562856E+02   0.709654E+00   0.533698E-02
   0.562886E+02   0.709654E+00   0.533700E-02
   0.562916E+02   0.709654E+00   0.533728E-02
   0.562946E+02   0.709655E+00   0.533713E-02
   0.562976E+02   0.709655E+00   0.533698E-02
   0.563006E+02   0.709655E+00   0.533698E-02
   0.563036E+02   0.709655E+00   0.533696E-02
   0.563066E+02   0.709655E+00   0.533728E-02
   0.563096E+02   0.709656E+00   0.533713E-02
   0.563126E+02   0.709656E+00   0.533698E-02
   0.563156E+02   0.709656E+00   0.533698E-02
   0.563185E+02   0.709656E+00   0.533696E-02
   0.563215E+02   0.709656E+00   0.533728E-02
   0.563245E+02   0.709657E+00   0.533713E-02
   0.563275E+02   0.709657E+00   0.533698E-02
   0.563305E+02   0.709657E+00   0.533698E-02
   0.563335E+02   0.709657E+00   0.533696E-02
   0.563365E+02   0.709657E+00   0.533728E-02
   0.563395E+02   0.709658E+00   0.533729E-02
   0.563425E+02   0.709658E+00   0.533714E-02
   0.563455E+02   0.709658E+00   0.533698E-02
   0.563485E+02   0.709658E+00   0.533715E-02
   0.563515E+02   0.709658E+00   0.533728E-02
   0.563545E+02   0.709659E+00   0.533729E-02
   0.563575E+02   0.709659E+00   0.533714E-02
   0.563605E+02   0.709659E+00   0.533698E-02
   0.563635E+02   0.709659E+00   0.533717E-02
   0.563665E+02   0.709659E+00   0.533728E-02
   0.563695E+02   0.709659E+00   0.533723E-02
   0.563725E+02   0.709660E+00   0.533713E-02
   0.563755E+02   0.709660E+00   0.533698E-02
   0.563785E+02   0.709660E+00   0.533717E-02
   0.563815E+02   0.709660E+00   0.533719E-02
   0.563845E+02   0.709661E+00   0.533723E-02
   0.563875E+02   0.709661E+00   0.533729E-02
   0.563905E+02   0.709661E+00   0.533714E-02
   0.563935E+02   0.709661E+00   0.533717E-02
   0.563965E+02   0.709661E+00   0.533715E-02
   0.563995E+02   0.709661E+00   0.533723E-02
   0.564025E+02   0.709662E+00   0.533729E-02
   0.564055E+02   0.709662E+00   0.533733E-02
   0.564085E+02   0.709662E+00   0.533717E-02
   0.564115E+02   0.709662E+00   0.533715E-02
   0.564145E+02   0.709662E+00   0.533728E-02
   0.564175E+02   0.709663E+00   0.533729E-02
   0.564205E+02   0.709663E+00   0.533733E-02
   0.564235E+02   0.709663E+00   0.533717E-02
   0.564265E+02   0.709663E+00   0.533717E-02
   0.564295E+02   0.709663E+00   0.533728E-02
   0.564325E+02   0.709664E+00   0.533729E-02
   0.564355E+02   0.709664E+00   0.533748E-02
   0.564385E+02   0.709664E+00   0.533733E-02
   0.564415E+02   0.709664E+00   0.533717E-02
   0.564445E+02   0.709664E+00   0.533728E-02
   0.564475E+02   0.709665E+00   0.533729E-02
   0.564505E+02   0.709665E+00   0.533748E-02
   0.564535E+02   0.709665E+00   0.533733E-02
   0.564565E+02   0.709665E+00   0.533717E-02
   0.564595E+02   0.709665E+00   0.533728E-02
   0.564624E+02   0.709666E+00   0.533725E-02
   0.564654E+02   0.709666E+00   0.533748E-02
   0.564684E+02   0.709666E+00   0.533733E-02
   0.564714E+02   0.709666E+00   0.533717E-02
   0.564744E+02   0.709666E+00   0.533724E-02
   0.564774E+02   0.709667E+00   0.533744E-02
   0.564804E+02   0.709667E+00   0.533748E-02
   0.564834E+02   0.709667E+00   0.533748E-02
   0.564864E+02   0.709667E+00   0.533733E-02
   0.564894E+02   0.709667E+00   0.533727E-02
   0.564924E+02   0.709668E+00   0.533744E-02
   0.564954E+02   0.709668E+00   0.533748E-02
   0.564984E+02   0.709668E+00   0.533748E-02
   0.565014E+02   0.709668E+00   0.533733E-02
   0.565044E+02   0.709668E+00   0.533717E-02
   0.565074E+02   0.709669E+00   0.533750E-02
   0.565104E+02   0.709669E+00   0.533748E-02
   0.565134E+02   0.709669E+00   0.533748E-02
   0.565164E+02   0.709669E+00   0.533748E-02
   0.565194E+02   0.709669E+00   0.533717E-02
   0.565224E+02   0.709670E+00   0.533750E-02
   0.565254E+02   0.709670E+00   0.533748E-02
   0.565284E+02   0.709670E+00   0.533748E-02
   0.565314E+02   0.709670E+00   0.533748E-02
   0.565344E+02   0.709670E+00   0.533733E-02
   0.565374E+02   0.709670E+00   0.533746E-02
   0.565404E+02   0.709671E+00   0.533744E-02
   0.565434E+02   0.709671E+00   0.533748E-02
   0.565464E+02   0.709671E+00   0.533748E-02
   0.565494E+02   0.709671E+00   0.533748E-02
   0.565524E+02   0.709671E+00   0.533746E-02
   0.565554E+02   0.709672E+00   0.533744E-02
   0.565584E+02   0.709672E+00   0.533748E-02
   0.565614E+02   0.709672E+00   0.533748E-02
   0.565644E+02   0.709672E+00   0.533748E-02
   0.565674E+02   0.709672E+00   0.533761E-02
   0.565704E+02   0.709673E+00   0.533744E-02
   0.565734E+02   0.709673E+00   0.533748E-02
   0.565764E+02   0.709673E+00   0.533748E-02
   0.565794E+02   0.709673E+00   0.533767E-02
   0.565824E+02   0.709673E+00   0.533752E-02
   0.565854E+02   0.709674E+00   0.533747E-02
   0.565884E+02   0.709674E+00   0.533748E-02
   0.565914E+02   0.709674E+00   0.533748E-02
   0.565944E+02   0.709674E+00   0.533767E-02
   0.565974E+02   0.709674E+00   0.533767E-02
   0.566004E+02   0.709674E+00   0.533748E-02
   0.566033E+02   0.709675E+00   0.533744E-02
   0.566063E+02   0.709675E+00   0.533748E-02
   0.566093E+02   0.709675E+00   0.533767E-02
   0.566123E+02   0.709675E+00   0.533767E-02
   0.566153E+02   0.709675E+00   0.533764E-02
   0.566183E+02   0.709676E+00   0.533744E-02
   0.566213E+02   0.709676E+00   0.533748E-02
   0.566243E+02   0.709676E+00   0.533767E-02
   0.566273E+02   0.709676E+00   0.533767E-02
   0.566303E+02   0.709676E+00   0.533777E-02
   0.566333E+02   0.709677E+00   0.533747E-02
   0.566363E+02   0.709677E+00   0.533748E-02
   0.566393E+02   0.709677E+00   0.533767E-02
   0.566423E+02   0.709677E+00   0.533767E-02
   0.566453E+02   0.709677E+00   0.533777E-02
   0.566483E+02   0.709677E+00   0.533758E-02
   0.566513E+02   0.709678E+00   0.533748E-02
   0.566543E+02   0.709678E+00   0.533767E-02
   0.566573E+02   0.709678E+00   0.533767E-02
   0.566603E+02   0.709678E+00   0.533767E-02
   0.566633E+02   0.709678E+00   0.533779E-02
   0.566663E+02   0.709679E+00   0.533744E-02
   0.566693E+02   0.709679E+00   0.533767E-02
   0.566723E+02   0.709679E+00   0.533767E-02
   0.566753E+02   0.709679E+00   0.533767E-02
   0.566783E+02   0.709679E+00   0.533779E-02
   0.566813E+02   0.709680E+00   0.533762E-02
   0.566843E+02   0.709680E+00   0.533767E-02
   0.566873E+02   0.709680E+00   0.533767E-02
   0.566903E+02   0.709680E+00   0.533767E-02
   0.566933E+02   0.709680E+00   0.533779E-02
   0.566963E+02   0.709680E+00   0.533793E-02
   0.566993E+02   0.709681E+00   0.533767E-02
   0.567023E+02   0.709681E+00   0.533767E-02
   0.567053E+02   0.709681E+00   0.533767E-02
   0.567083E+02   0.709681E+00   0.533777E-02
   0.567113E+02   0.709681E+00   0.533793E-02
   0.567143E+02   0.709682E+00   0.533763E-02
   0.567173E+02   0.709682E+00   0.533767E-02
   0.567203E+02   0.709682E+00   0.533767E-02
   0.567233E+02   0.709682E+00   0.533767E-02
   0.567263E+02   0.709682E+00   0.533798E-02
   0.567293E+02   0.709683E+00   0.533797E-02
   0.567323E+02   0.709683E+00   0.533767E-02
   0.567353E+02   0.709683E+00   0.533767E-02
   0.567383E+02   0.709683E+00   0.533767E-02
   0.567413E+02   0.709683E+00   0.533798E-02
   0.567443E+02   0.709683E+00   0.533793E-02
   0.567472E+02   0.709684E+00   0.533767E-02
   0.567502E+02   0.709684E+00   0.533767E-02
   0.567532E+02   0.709684E+00   0.533767E-02
   0.567562E+02   0.709684E+00   0.533798E-02
   0.567592E+02   0.709684E+00   0.533793E-02
   0.567622E+02   0.709685E+00   0.533797E-02
   0.567652E+02   0.709685E+00   0.533767E-02
   0.567682E+02   0.709685E+00   0.533767E-02
   0.567712E+02   0.709685E+00   0.533796E-02
   0.567742E+02   0.709685E+00   0.533798E-02
   0.567772E+02   0.709685E+00   0.533797E-02
   0.567802E+02   0.709686E+00   0.533767E-02
   0.567832E+02   0.709686E+00   0.533767E-02
   0.567862E+02   0.709686E+00   0.533786E-02
   0.567892E+02   0.709686E+00   0.533798E-02
   0.567922E+02   0.709686E+00   0.533793E-02
   0.567952E+02   0.709687E+00   0.533798E-02
   0.567982E+02   0.709687E+00   0.533767E-02
   0.568012E+02   0.709687E+00   0.533786E-02
   0.568042E+02   0.709687E+00   0.533798E-02
   0.568072E+02   0.709687E+00   0.533793E-02
   0.568102E+02   0.709688E+00   0.533797E-02
   0.568132E+02   0.709688E+00   0.533767E-02
   0.568162E+02   0.709688E+00   0.533786E-02
   0.568192E+02   0.709688E+00   0.533798E-02
   0.568222E+02   0.709688E+00   0.533798E-02
   0.568252E+02   0.709689E+00   0.533797E-02
   0.568282E+02   0.709689E+00   0.533798E-02
   0.568312E+02   0.709689E+00   0.533786E-02
   0.568342E+02   0.709689E+00   0.533786E-02
   0.568372E+02   0.709689E+00   0.533798E-02
   0.568402E+02   0.709689E+00   0.533793E-02
   0.568432E+02   0.709690E+00   0.533801E-02
   0.568462E+02   0.709690E+00   0.533786E-02
   0.568492E+02   0.709690E+00   0.533786E-02
   0.568522E+02   0.709690E+00   0.533798E-02
   0.568552E+02   0.709690E+00   0.533793E-02
   0.568582E+02   0.709691E+00   0.533797E-02
   0.568612E+02   0.709691E+00   0.533817E-02
   0.568642E+02   0.709691E+00   0.533786E-02
   0.568672E+02   0.709691E+00   0.533798E-02
   0.568702E+02   0.709691E+00   0.533798E-02
   0.568732E+02   0.709691E+00   0.533793E-02
   0.568762E+02   0.709692E+00   0.533820E-02
   0.568792E+02   0.709692E+00   0.533817E-02
   0.568822E+02   0.709692E+00   0.533789E-02
   0.568852E+02   0.709692E+00   0.533798E-02
   0.568882E+02   0.709692E+00   0.533793E-02
   0.568911E+02   0.709693E+00   0.533816E-02
   0.568941E+02   0.709693E+00   0.533817E-02
   0.568971E+02   0.709693E+00   0.533786E-02
   0.569001E+02   0.709693E+00   0.533798E-02
   0.569031E+02   0.709693E+00   0.533793E-02
   0.569061E+02   0.709694E+00   0.533812E-02
   0.569091E+02   0.709694E+00   0.533820E-02
   0.569121E+02   0.709694E+00   0.533817E-02
   0.569151E+02   0.709694E+00   0.533798E-02
   0.569181E+02   0.709694E+00   0.533798E-02
   0.569211E+02   0.709695E+00   0.533812E-02
   0.569241E+02   0.709695E+00   0.533820E-02
   0.569271E+02   0.709695E+00   0.533817E-02
   0.569301E+02   0.709695E+00   0.533789E-02
   0.569331E+02   0.709695E+00   0.533798E-02
   0.569361E+02   0.709696E+00   0.533812E-02
   0.569391E+02   0.709696E+00   0.533816E-02
   0.569421E+02   0.709696E+00   0.533820E-02
   0.569451E+02   0.709696E+00   0.533817E-02
   0.569481E+02   0.709696E+00   0.533798E-02
   0.569511E+02   0.709696E+00   0.533812E-02
   0.569541E+02   0.709697E+00   0.533812E-02
   0.569571E+02   0.709697E+00   0.533820E-02
   0.569601E+02   0.709697E+00   0.533817E-02
   0.569631E+02   0.709697E+00   0.533814E-02
   0.569661E+02   0.709697E+00   0.533817E-02
   0.569691E+02   0.709698E+00   0.533812E-02
   0.569721E+02   0.709698E+00   0.533816E-02
   0.569751E+02   0.709698E+00   0.533820E-02
   0.569781E+02   0.709698E+00   0.533820E-02
   0.569811E+02   0.709698E+00   0.533817E-02
   0.569841E+02   0.709699E+00   0.533812E-02
   0.569871E+02   0.709699E+00   0.533812E-02
   0.569901E+02   0.709699E+00   0.533820E-02
   0.569931E+02   0.709699E+00   0.533817E-02
   0.569961E+02   0.709699E+00   0.533848E-02
   0.569991E+02   0.709699E+00   0.533817E-02
   0.570021E+02   0.709699E+00   0.533812E-02
   0.570051E+02   0.709700E+00   0.533820E-02
   0.570081E+02   0.709700E+00   0.533820E-02
   0.570111E+02   0.709700E+00   0.533839E-02
   0.570141E+02   0.709700E+00   0.533833E-02
   0.570171E+02   0.709701E+00   0.533812E-02
   0.570201E+02   0.709701E+00   0.533812E-02
   0.570231E+02   0.709701E+00   0.533820E-02
   0.570261E+02   0.709701E+00   0.533839E-02
   0.570291E+02   0.709701E+00   0.533848E-02
   0.570320E+02   0.709702E+00   0.533812E-02
   0.570350E+02   0.709702E+00   0.533812E-02
   0.570380E+02   0.709702E+00   0.533820E-02
   0.570410E+02   0.709702E+00   0.533839E-02
   0.570440E+02   0.709702E+00   0.533848E-02
   0.570470E+02   0.709702E+00   0.533833E-02
   0.570500E+02   0.709703E+00   0.533812E-02
   0.570530E+02   0.709703E+00   0.533812E-02
   0.570560E+02   0.709703E+00   0.533839E-02
   0.570590E+02   0.709703E+00   0.533839E-02
   0.570620E+02   0.709703E+00   0.533848E-02
   0.570650E+02   0.709703E+00   0.533827E-02
   0.570680E+02   0.709704E+00   0.533812E-02
   0.570710E+02   0.709704E+00   0.533839E-02
   0.570740E+02   0.709704E+00   0.533839E-02
   0.570770E+02   0.709704E+00   0.533848E-02
   0.570800E+02   0.709704E+00   0.533848E-02
   0.570830E+02   0.709704E+00   0.533812E-02
   0.570860E+02   0.709705E+00   0.533831E-02
   0.570890E+02   0.709705E+00   0.533839E-02
   0.570920E+02   0.709705E+00   0.533839E-02
   0.570950E+02   0.709705E+00   0.533848E-02
   0.570980E+02   0.709705E+00   0.533827E-02
   0.571010E+02   0.709706E+00   0.533831E-02
   0.571040E+02   0.709706E+00   0.533839E-02
   0.571070E+02   0.709706E+00   0.533841E-02
   0.571100E+02   0.709706E+00   0.533848E-02
   0.571130E+02   0.709706E+00   0.533848E-02
   0.571160E+02   0.709706E+00   0.533827E-02
   0.571190E+02   0.709707E+00   0.533831E-02
   0.571220E+02   0.709707E+00   0.533839E-02
   0.571250E+02   0.709707E+00   0.533841E-02
   0.571280E+02   0.709707E+00   0.533848E-02
   0.571310E+02   0.709707E+00   0.533843E-02
   0.571340E+02   0.709708E+00   0.533831E-02
   0.571370E+02   0.709708E+00   0.533839E-02
   0.571400E+02   0.709708E+00   0.533841E-02
   0.571430E+02   0.709708E+00   0.533848E-02
   0.571460E+02   0.709708E+00   0.533848E-02
   0.571490E+02   0.709709E+00   0.533847E-02
   0.571520E+02   0.709709E+00   0.533831E-02
   0.571550E+02   0.709709E+00   0.533839E-02
   0.571580E+02   0.709709E+00   0.533841E-02
   0.571610E+02   0.709709E+00   0.533848E-02
   0.571640E+02   0.709709E+00   0.533862E-02
   0.571670E+02   0.709710E+00   0.533847E-02
   0.571700E+02   0.709710E+00   0.533839E-02
   0.571730E+02   0.709710E+00   0.533841E-02
   0.571759E+02   0.709710E+00   0.533848E-02
   0.571789E+02   0.709710E+00   0.533867E-02
   0.571819E+02   0.709710E+00   0.533862E-02
   0.571849E+02   0.709711E+00   0.533847E-02
   0.571879E+02   0.709711E+00   0.533841E-02
   0.571909E+02   0.709711E+00   0.533841E-02
   0.571939E+02   0.709711E+00   0.533867E-02
   0.571969E+02   0.709711E+00   0.533862E-02
   0.571999E+02   0.709711E+00   0.533862E-02
   0.572029E+02   0.709712E+00   0.533835E-02
   0.572059E+02   0.709712E+00   0.533841E-02
   0.572089E+02   0.709712E+00   0.533870E-02
   0.572119E+02   0.709712E+00   0.533867E-02
   0.572149E+02   0.709712E+00   0.533862E-02
   0.572179E+02   0.709713E+00   0.533847E-02
   0.572209E+02   0.709713E+00   0.533841E-02
   0.572239E+02   0.709713E+00   0.533870E-02
   0.572269E+02   0.709713E+00   0.533867E-02
   0.572299E+02   0.709713E+00   0.533862E-02
   0.572329E+02   0.709714E+00   0.533862E-02
   0.572359E+02   0.709714E+00   0.533850E-02
   0.572389E+02   0.709714E+00   0.533860E-02
   0.572419E+02   0.709714E+00   0.533870E-02
   0.572449E+02   0.709714E+00   0.533867E-02
   0.572479E+02   0.709715E+00   0.533862E-02
   0.572509E+02   0.709715E+00   0.533862E-02
   0.572539E+02   0.709715E+00   0.533857E-02
   0.572569E+02   0.709715E+00   0.533860E-02
   0.572599E+02   0.709715E+00   0.533870E-02
   0.572629E+02   0.709715E+00   0.533862E-02
   0.572659E+02   0.709716E+00   0.533862E-02
   0.572689E+02   0.709716E+00   0.533847E-02
   0.572719E+02   0.709716E+00   0.533860E-02
   0.572749E+02   0.709716E+00   0.533870E-02
   0.572779E+02   0.709716E+00   0.533867E-02
   0.572809E+02   0.709717E+00   0.533862E-02
   0.572839E+02   0.709717E+00   0.533862E-02
   0.572869E+02   0.709717E+00   0.533872E-02
   0.572899E+02   0.709717E+00   0.533860E-02
   0.572929E+02   0.709717E+00   0.533870E-02
   0.572959E+02   0.709717E+00   0.533862E-02
   0.572989E+02   0.709718E+00   0.533862E-02
   0.573019E+02   0.709718E+00   0.533881E-02
   0.573049E+02   0.709718E+00   0.533876E-02
   0.573079E+02   0.709718E+00   0.533870E-02
   0.573109E+02   0.709718E+00   0.533870E-02
   0.573139E+02   0.709718E+00   0.533862E-02
   0.573168E+02   0.709719E+00   0.533881E-02
   0.573198E+02   0.709719E+00   0.533887E-02
   0.573228E+02   0.709719E+00   0.533876E-02
   0.573258E+02   0.709719E+00   0.533870E-02
   0.573288E+02   0.709719E+00   0.533862E-02
   0.573318E+02   0.709720E+00   0.533881E-02
   0.573348E+02   0.709720E+00   0.533881E-02
