#    c*t(cm)       probability       error
   0.167283E+01   0.122168E+00   0.209934E-02
   0.167583E+01   0.129178E+00   0.221432E-02
   0.167882E+01   0.136442E+00   0.233196E-02
   0.168182E+01   0.143954E+00   0.245145E-02
   0.168482E+01   0.151708E+00   0.257216E-02
   0.168782E+01   0.159696E+00   0.269425E-02
   0.169082E+01   0.167912E+00   0.281707E-02
   0.169381E+01   0.176346E+00   0.294126E-02
   0.169681E+01   0.184989E+00   0.306710E-02
   0.169981E+01   0.193830E+00   0.319336E-02
   0.170281E+01   0.202858E+00   0.331998E-02
   0.170581E+01   0.212061E+00   0.344602E-02
   0.170880E+01   0.221426E+00   0.357174E-02
   0.171180E+01   0.230939E+00   0.369670E-02
   0.171480E+01   0.240585E+00   0.382032E-02
   0.171780E+01   0.250351E+00   0.394213E-02
   0.172079E+01   0.260220E+00   0.406203E-02
   0.172379E+01   0.270178E+00   0.418007E-02
   0.172679E+01   0.280208E+00   0.429515E-02
   0.172979E+01   0.290294E+00   0.440759E-02
   0.173279E+01   0.300420E+00   0.451697E-02
   0.173578E+01   0.310569E+00   0.462300E-02
   0.173878E+01   0.320727E+00   0.472585E-02
   0.174178E+01   0.330875E+00   0.482466E-02
   0.174478E+01   0.340998E+00   0.491954E-02
   0.174778E+01   0.351080E+00   0.501065E-02
   0.175077E+01   0.361107E+00   0.509723E-02
   0.175377E+01   0.371063E+00   0.517974E-02
   0.175677E+01   0.380932E+00   0.525773E-02
   0.175977E+01   0.390702E+00   0.533139E-02
   0.176277E+01   0.400359E+00   0.540037E-02
   0.176576E+01   0.409891E+00   0.546469E-02
   0.176876E+01   0.419284E+00   0.552435E-02
   0.177176E+01   0.428527E+00   0.557934E-02
   0.177476E+01   0.437611E+00   0.562979E-02
   0.177775E+01   0.446525E+00   0.567565E-02
   0.178075E+01   0.455260E+00   0.571667E-02
   0.178375E+01   0.463807E+00   0.575348E-02
   0.178675E+01   0.472160E+00   0.578580E-02
   0.178975E+01   0.480311E+00   0.581390E-02
   0.179274E+01   0.488256E+00   0.583746E-02
   0.179574E+01   0.495989E+00   0.585702E-02
   0.179874E+01   0.503506E+00   0.587288E-02
   0.180174E+01   0.510805E+00   0.588471E-02
   0.180474E+01   0.517881E+00   0.589263E-02
   0.180773E+01   0.524735E+00   0.589744E-02
   0.181073E+01   0.531365E+00   0.589882E-02
   0.181373E+01   0.537771E+00   0.589680E-02
   0.181673E+01   0.543953E+00   0.589196E-02
   0.181973E+01   0.549912E+00   0.588431E-02
   0.182272E+01   0.555651E+00   0.587394E-02
   0.182572E+01   0.561171E+00   0.586101E-02
   0.182872E+01   0.566475E+00   0.584606E-02
   0.183172E+01   0.571568E+00   0.582870E-02
   0.183471E+01   0.576451E+00   0.580968E-02
   0.183771E+01   0.581129E+00   0.578867E-02
   0.184071E+01   0.585608E+00   0.576627E-02
   0.184371E+01   0.589892E+00   0.574255E-02
   0.184671E+01   0.593985E+00   0.571754E-02
   0.184970E+01   0.597893E+00   0.569147E-02
   0.185270E+01   0.601622E+00   0.566450E-02
   0.185570E+01   0.605177E+00   0.563664E-02
   0.185870E+01   0.608564E+00   0.560820E-02
   0.186170E+01   0.611789E+00   0.557949E-02
   0.186469E+01   0.614858E+00   0.555023E-02
   0.186769E+01   0.617776E+00   0.552078E-02
   0.187069E+01   0.620550E+00   0.549112E-02
   0.187369E+01   0.623185E+00   0.546167E-02
   0.187669E+01   0.625687E+00   0.543222E-02
   0.187968E+01   0.628063E+00   0.540264E-02
   0.188268E+01   0.630317E+00   0.537352E-02
   0.188568E+01   0.632455E+00   0.534486E-02
   0.188868E+01   0.634484E+00   0.531640E-02
   0.189167E+01   0.636407E+00   0.528841E-02
   0.189467E+01   0.638230E+00   0.526105E-02
   0.189767E+01   0.639958E+00   0.523426E-02
   0.190067E+01   0.641597E+00   0.520782E-02
   0.190367E+01   0.643150E+00   0.518200E-02
   0.190666E+01   0.644622E+00   0.515728E-02
   0.190966E+01   0.646017E+00   0.513291E-02
   0.191266E+01   0.647340E+00   0.510929E-02
   0.191566E+01   0.648595E+00   0.508614E-02
   0.191866E+01   0.649784E+00   0.506404E-02
   0.192165E+01   0.650913E+00   0.504260E-02
   0.192465E+01   0.651984E+00   0.502192E-02
   0.192765E+01   0.653001E+00   0.500194E-02
   0.193065E+01   0.653966E+00   0.498270E-02
   0.193365E+01   0.654883E+00   0.496431E-02
   0.193664E+01   0.655755E+00   0.494641E-02
   0.193964E+01   0.656583E+00   0.492950E-02
   0.194264E+01   0.657371E+00   0.491310E-02
   0.194564E+01   0.658121E+00   0.489754E-02
   0.194863E+01   0.658835E+00   0.488260E-02
   0.195163E+01   0.659515E+00   0.486860E-02
   0.195463E+01   0.660163E+00   0.485481E-02
   0.195763E+01   0.660781E+00   0.484182E-02
   0.196063E+01   0.661371E+00   0.482983E-02
   0.196362E+01   0.661934E+00   0.481801E-02
   0.196662E+01   0.662472E+00   0.480688E-02
   0.196962E+01   0.662986E+00   0.479651E-02
   0.197262E+01   0.663477E+00   0.478634E-02
   0.197562E+01   0.663948E+00   0.477696E-02
   0.197861E+01   0.664399E+00   0.476803E-02
   0.198161E+01   0.664830E+00   0.475980E-02
   0.198461E+01   0.665244E+00   0.475207E-02
   0.198761E+01   0.665641E+00   0.474441E-02
   0.199061E+01   0.666023E+00   0.473765E-02
   0.199360E+01   0.666389E+00   0.473101E-02
   0.199660E+01   0.666740E+00   0.472491E-02
   0.199960E+01   0.667079E+00   0.471917E-02
   0.200260E+01   0.667405E+00   0.471418E-02
   0.200560E+01   0.667718E+00   0.470899E-02
   0.200859E+01   0.668020E+00   0.470477E-02
   0.201159E+01   0.668311E+00   0.470038E-02
   0.201459E+01   0.668591E+00   0.469680E-02
   0.201759E+01   0.668862E+00   0.469312E-02
   0.202058E+01   0.669124E+00   0.468988E-02
   0.202358E+01   0.669376E+00   0.468713E-02
   0.202658E+01   0.669620E+00   0.468446E-02
   0.202958E+01   0.669856E+00   0.468219E-02
   0.203258E+01   0.670085E+00   0.468016E-02
   0.203557E+01   0.670306E+00   0.467844E-02
   0.203857E+01   0.670520E+00   0.467696E-02
   0.204157E+01   0.670728E+00   0.467571E-02
   0.204457E+01   0.670929E+00   0.467468E-02
   0.204757E+01   0.671124E+00   0.467395E-02
   0.205056E+01   0.671314E+00   0.467336E-02
   0.205356E+01   0.671497E+00   0.467321E-02
   0.205656E+01   0.671677E+00   0.467304E-02
   0.205956E+01   0.671850E+00   0.467332E-02
   0.206256E+01   0.672019E+00   0.467349E-02
   0.206555E+01   0.672184E+00   0.467396E-02
   0.206855E+01   0.672344E+00   0.467492E-02
   0.207155E+01   0.672500E+00   0.467583E-02
   0.207455E+01   0.672652E+00   0.467677E-02
   0.207754E+01   0.672801E+00   0.467808E-02
   0.208054E+01   0.672945E+00   0.467949E-02
   0.208354E+01   0.673087E+00   0.468115E-02
   0.208654E+01   0.673225E+00   0.468287E-02
   0.208954E+01   0.673360E+00   0.468468E-02
   0.209253E+01   0.673491E+00   0.468697E-02
   0.209553E+01   0.673620E+00   0.468894E-02
   0.209853E+01   0.673746E+00   0.469139E-02
   0.210153E+01   0.673870E+00   0.469379E-02
   0.210453E+01   0.673990E+00   0.469651E-02
   0.210752E+01   0.674109E+00   0.469915E-02
   0.211052E+01   0.674225E+00   0.470209E-02
   0.211352E+01   0.674339E+00   0.470513E-02
   0.211652E+01   0.674450E+00   0.470831E-02
   0.211952E+01   0.674560E+00   0.471155E-02
   0.212251E+01   0.674667E+00   0.471476E-02
   0.212551E+01   0.674773E+00   0.471812E-02
   0.212851E+01   0.674877E+00   0.472181E-02
   0.213151E+01   0.674979E+00   0.472535E-02
   0.213450E+01   0.675080E+00   0.472899E-02
   0.213750E+01   0.675178E+00   0.473300E-02
   0.214050E+01   0.675276E+00   0.473689E-02
   0.214350E+01   0.675372E+00   0.474088E-02
   0.214650E+01   0.675466E+00   0.474502E-02
   0.214949E+01   0.675559E+00   0.474894E-02
   0.215249E+01   0.675650E+00   0.475319E-02
   0.215549E+01   0.675741E+00   0.475767E-02
   0.215849E+01   0.675830E+00   0.476198E-02
   0.216149E+01   0.675918E+00   0.476632E-02
   0.216448E+01   0.676005E+00   0.477073E-02
   0.216748E+01   0.676091E+00   0.477505E-02
   0.217048E+01   0.676176E+00   0.477997E-02
   0.217348E+01   0.676259E+00   0.478424E-02
   0.217648E+01   0.676342E+00   0.478877E-02
   0.217947E+01   0.676424E+00   0.479351E-02
   0.218247E+01   0.676505E+00   0.479812E-02
   0.218547E+01   0.676585E+00   0.480272E-02
   0.218847E+01   0.676664E+00   0.480738E-02
   0.219146E+01   0.676743E+00   0.481222E-02
   0.219446E+01   0.676821E+00   0.481678E-02
   0.219746E+01   0.676898E+00   0.482146E-02
   0.220046E+01   0.676974E+00   0.482618E-02
   0.220346E+01   0.677050E+00   0.483096E-02
   0.220645E+01   0.677124E+00   0.483568E-02
   0.220945E+01   0.677199E+00   0.484016E-02
   0.221245E+01   0.677273E+00   0.484480E-02
   0.221545E+01   0.677346E+00   0.484943E-02
   0.221845E+01   0.677418E+00   0.485393E-02
   0.222144E+01   0.677490E+00   0.485862E-02
   0.222444E+01   0.677562E+00   0.486309E-02
   0.222744E+01   0.677633E+00   0.486728E-02
   0.223044E+01   0.677703E+00   0.487176E-02
   0.223344E+01   0.677774E+00   0.487607E-02
   0.223643E+01   0.677843E+00   0.488051E-02
   0.223943E+01   0.677912E+00   0.488455E-02
   0.224243E+01   0.677981E+00   0.488901E-02
   0.224543E+01   0.678050E+00   0.489323E-02
   0.224842E+01   0.678118E+00   0.489715E-02
   0.225142E+01   0.678185E+00   0.490124E-02
   0.225442E+01   0.678253E+00   0.490523E-02
   0.225742E+01   0.678319E+00   0.490911E-02
   0.226042E+01   0.678386E+00   0.491292E-02
   0.226341E+01   0.678452E+00   0.491670E-02
   0.226641E+01   0.678518E+00   0.492028E-02
   0.226941E+01   0.678584E+00   0.492401E-02
   0.227241E+01   0.678649E+00   0.492746E-02
   0.227541E+01   0.678714E+00   0.493084E-02
   0.227840E+01   0.678779E+00   0.493435E-02
   0.228140E+01   0.678843E+00   0.493765E-02
   0.228440E+01   0.678907E+00   0.494094E-02
   0.228740E+01   0.678971E+00   0.494389E-02
   0.229040E+01   0.679035E+00   0.494718E-02
   0.229339E+01   0.679098E+00   0.495019E-02
   0.229639E+01   0.679161E+00   0.495302E-02
   0.229939E+01   0.679224E+00   0.495603E-02
   0.230239E+01   0.679287E+00   0.495907E-02
   0.230539E+01   0.679349E+00   0.496162E-02
   0.230838E+01   0.679411E+00   0.496441E-02
   0.231138E+01   0.679473E+00   0.496689E-02
   0.231438E+01   0.679535E+00   0.496956E-02
   0.231738E+01   0.679596E+00   0.497184E-02
   0.232037E+01   0.679658E+00   0.497455E-02
   0.232337E+01   0.679719E+00   0.497695E-02
   0.232637E+01   0.679779E+00   0.497931E-02
   0.232937E+01   0.679840E+00   0.498124E-02
   0.233237E+01   0.679900E+00   0.498370E-02
   0.233536E+01   0.679960E+00   0.498572E-02
   0.233836E+01   0.680020E+00   0.498795E-02
   0.234136E+01   0.680079E+00   0.499014E-02
   0.234436E+01   0.680139E+00   0.499207E-02
   0.234736E+01   0.680198E+00   0.499390E-02
   0.235035E+01   0.680257E+00   0.499586E-02
   0.235335E+01   0.680316E+00   0.499789E-02
   0.235635E+01   0.680374E+00   0.499978E-02
   0.235935E+01   0.680432E+00   0.500141E-02
   0.236235E+01   0.680490E+00   0.500328E-02
   0.236534E+01   0.680548E+00   0.500519E-02
   0.236834E+01   0.680606E+00   0.500675E-02
   0.237134E+01   0.680663E+00   0.500835E-02
   0.237434E+01   0.680720E+00   0.501018E-02
   0.237733E+01   0.680777E+00   0.501182E-02
   0.238033E+01   0.680834E+00   0.501325E-02
   0.238333E+01   0.680890E+00   0.501481E-02
   0.238633E+01   0.680946E+00   0.501642E-02
   0.238933E+01   0.681002E+00   0.501797E-02
   0.239232E+01   0.681058E+00   0.501928E-02
   0.239532E+01   0.681113E+00   0.502072E-02
   0.239832E+01   0.681168E+00   0.502236E-02
   0.240132E+01   0.681223E+00   0.502351E-02
   0.240432E+01   0.681278E+00   0.502499E-02
   0.240731E+01   0.681333E+00   0.502640E-02
   0.241031E+01   0.681387E+00   0.502753E-02
   0.241331E+01   0.681441E+00   0.502891E-02
   0.241631E+01   0.681495E+00   0.503039E-02
   0.241931E+01   0.681548E+00   0.503158E-02
   0.242230E+01   0.681602E+00   0.503270E-02
   0.242530E+01   0.681655E+00   0.503395E-02
   0.242830E+01   0.681708E+00   0.503522E-02
   0.243130E+01   0.681760E+00   0.503631E-02
   0.243429E+01   0.681813E+00   0.503758E-02
   0.243729E+01   0.681865E+00   0.503850E-02
   0.244029E+01   0.681917E+00   0.503982E-02
   0.244329E+01   0.681969E+00   0.504093E-02
   0.244629E+01   0.682020E+00   0.504185E-02
   0.244928E+01   0.682072E+00   0.504310E-02
   0.245228E+01   0.682123E+00   0.504408E-02
   0.245528E+01   0.682174E+00   0.504487E-02
   0.245828E+01   0.682225E+00   0.504607E-02
   0.246128E+01   0.682275E+00   0.504683E-02
   0.246427E+01   0.682325E+00   0.504791E-02
   0.246727E+01   0.682375E+00   0.504863E-02
   0.247027E+01   0.682425E+00   0.504975E-02
   0.247327E+01   0.682475E+00   0.505042E-02
   0.247627E+01   0.682525E+00   0.505126E-02
   0.247926E+01   0.682574E+00   0.505222E-02
   0.248226E+01   0.682623E+00   0.505303E-02
   0.248526E+01   0.682672E+00   0.505392E-02
   0.248826E+01   0.682721E+00   0.505459E-02
   0.249125E+01   0.682769E+00   0.505514E-02
   0.249425E+01   0.682818E+00   0.505601E-02
   0.249725E+01   0.682867E+00   0.505678E-02
   0.250025E+01   0.682915E+00   0.505749E-02
   0.250325E+01   0.682963E+00   0.505789E-02
   0.250624E+01   0.683011E+00   0.505861E-02
   0.250924E+01   0.683058E+00   0.505916E-02
   0.251224E+01   0.683106E+00   0.505977E-02
   0.251524E+01   0.683153E+00   0.506049E-02
   0.251824E+01   0.683200E+00   0.506108E-02
   0.252123E+01   0.683248E+00   0.506156E-02
   0.252423E+01   0.683295E+00   0.506205E-02
   0.252723E+01   0.683342E+00   0.506265E-02
   0.253023E+01   0.683388E+00   0.506314E-02
   0.253323E+01   0.683435E+00   0.506364E-02
   0.253622E+01   0.683482E+00   0.506404E-02
   0.253922E+01   0.683528E+00   0.506446E-02
   0.254222E+01   0.683574E+00   0.506512E-02
   0.254522E+01   0.683620E+00   0.506551E-02
   0.254821E+01   0.683667E+00   0.506572E-02
   0.255121E+01   0.683713E+00   0.506621E-02
   0.255421E+01   0.683759E+00   0.506689E-02
   0.255721E+01   0.683804E+00   0.506709E-02
   0.256021E+01   0.683850E+00   0.506743E-02
   0.256320E+01   0.683896E+00   0.506800E-02
   0.256620E+01   0.683941E+00   0.506828E-02
   0.256920E+01   0.683987E+00   0.506867E-02
   0.257220E+01   0.684032E+00   0.506901E-02
   0.257520E+01   0.684078E+00   0.506938E-02
   0.257819E+01   0.684123E+00   0.506979E-02
   0.258119E+01   0.684168E+00   0.507045E-02
   0.258419E+01   0.684213E+00   0.507083E-02
   0.258719E+01   0.684258E+00   0.507096E-02
   0.259019E+01   0.684303E+00   0.507177E-02
   0.259318E+01   0.684348E+00   0.507194E-02
   0.259618E+01   0.684393E+00   0.507241E-02
   0.259918E+01   0.684438E+00   0.507291E-02
   0.260218E+01   0.684482E+00   0.507337E-02
   0.260518E+01   0.684527E+00   0.507368E-02
   0.260817E+01   0.684571E+00   0.507418E-02
   0.261117E+01   0.684616E+00   0.507462E-02
   0.261417E+01   0.684660E+00   0.507523E-02
   0.261717E+01   0.684705E+00   0.507555E-02
   0.262016E+01   0.684749E+00   0.507618E-02
   0.262316E+01   0.684793E+00   0.507661E-02
   0.262616E+01   0.684838E+00   0.507726E-02
   0.262916E+01   0.684882E+00   0.507769E-02
   0.263216E+01   0.684926E+00   0.507833E-02
   0.263515E+01   0.684970E+00   0.507908E-02
   0.263815E+01   0.685014E+00   0.507949E-02
   0.264115E+01   0.685058E+00   0.508023E-02
   0.264415E+01   0.685102E+00   0.508083E-02
   0.264715E+01   0.685146E+00   0.508159E-02
   0.265014E+01   0.685190E+00   0.508237E-02
   0.265314E+01   0.685234E+00   0.508310E-02
   0.265614E+01   0.685277E+00   0.508365E-02
   0.265914E+01   0.685321E+00   0.508436E-02
   0.266214E+01   0.685365E+00   0.508513E-02
   0.266513E+01   0.685409E+00   0.508577E-02
   0.266813E+01   0.685452E+00   0.508652E-02
   0.267113E+01   0.685496E+00   0.508738E-02
   0.267413E+01   0.685539E+00   0.508811E-02
   0.267712E+01   0.685583E+00   0.508885E-02
   0.268012E+01   0.685626E+00   0.508970E-02
   0.268312E+01   0.685670E+00   0.509041E-02
   0.268612E+01   0.685713E+00   0.509129E-02
   0.268912E+01   0.685757E+00   0.509213E-02
   0.269211E+01   0.685800E+00   0.509292E-02
   0.269511E+01   0.685844E+00   0.509363E-02
   0.269811E+01   0.685887E+00   0.509451E-02
   0.270111E+01   0.685930E+00   0.509508E-02
   0.270411E+01   0.685973E+00   0.509608E-02
   0.270710E+01   0.686017E+00   0.509698E-02
   0.271010E+01   0.686060E+00   0.509744E-02
   0.271310E+01   0.686103E+00   0.509831E-02
   0.271610E+01   0.686146E+00   0.509889E-02
   0.271910E+01   0.686190E+00   0.509958E-02
   0.272209E+01   0.686233E+00   0.510034E-02
   0.272509E+01   0.686276E+00   0.510103E-02
   0.272809E+01   0.686319E+00   0.510150E-02
   0.273109E+01   0.686362E+00   0.510213E-02
   0.273408E+01   0.686406E+00   0.510255E-02
   0.273708E+01   0.686449E+00   0.510324E-02
   0.274008E+01   0.686492E+00   0.510346E-02
   0.274308E+01   0.686536E+00   0.510392E-02
   0.274608E+01   0.686579E+00   0.510427E-02
   0.274907E+01   0.686622E+00   0.510449E-02
   0.275207E+01   0.686665E+00   0.510470E-02
   0.275507E+01   0.686709E+00   0.510498E-02
   0.275807E+01   0.686752E+00   0.510483E-02
   0.276107E+01   0.686795E+00   0.510495E-02
   0.276406E+01   0.686839E+00   0.510465E-02
   0.276706E+01   0.686882E+00   0.510469E-02
   0.277006E+01   0.686926E+00   0.510448E-02
   0.277306E+01   0.686969E+00   0.510411E-02
   0.277606E+01   0.687013E+00   0.510355E-02
   0.277905E+01   0.687056E+00   0.510301E-02
   0.278205E+01   0.687100E+00   0.510225E-02
   0.278505E+01   0.687144E+00   0.510160E-02
   0.278805E+01   0.687187E+00   0.510077E-02
   0.279104E+01   0.687231E+00   0.509979E-02
   0.279404E+01   0.687275E+00   0.509860E-02
   0.279704E+01   0.687319E+00   0.509746E-02
   0.280004E+01   0.687363E+00   0.509614E-02
   0.280304E+01   0.687407E+00   0.509457E-02
   0.280603E+01   0.687451E+00   0.509320E-02
   0.280903E+01   0.687495E+00   0.509124E-02
   0.281203E+01   0.687539E+00   0.508969E-02
   0.281503E+01   0.687584E+00   0.508765E-02
   0.281803E+01   0.687628E+00   0.508560E-02
   0.282102E+01   0.687672E+00   0.508337E-02
   0.282402E+01   0.687717E+00   0.508090E-02
   0.282702E+01   0.687762E+00   0.507844E-02
   0.283002E+01   0.687806E+00   0.507594E-02
   0.283302E+01   0.687851E+00   0.507328E-02
   0.283601E+01   0.687896E+00   0.507031E-02
   0.283901E+01   0.687941E+00   0.506722E-02
   0.284201E+01   0.687986E+00   0.506420E-02
   0.284501E+01   0.688031E+00   0.506091E-02
   0.284800E+01   0.688076E+00   0.505778E-02
   0.285100E+01   0.688121E+00   0.505395E-02
   0.285400E+01   0.688166E+00   0.505030E-02
   0.285700E+01   0.688212E+00   0.504665E-02
   0.286000E+01   0.688257E+00   0.504264E-02
   0.286299E+01   0.688303E+00   0.503884E-02
   0.286599E+01   0.688348E+00   0.503465E-02
   0.286899E+01   0.688394E+00   0.503049E-02
