#    c*t(cm)       probability       error
   0.112292E+03   0.693883E+00   0.297183E-02
   0.112295E+03   0.693883E+00   0.297183E-02
   0.112298E+03   0.693883E+00   0.297183E-02
   0.112301E+03   0.693883E+00   0.297183E-02
   0.112304E+03   0.693883E+00   0.297183E-02
   0.112307E+03   0.693883E+00   0.297183E-02
   0.112310E+03   0.693883E+00   0.297183E-02
   0.112313E+03   0.693883E+00   0.297183E-02
   0.112316E+03   0.693883E+00   0.297183E-02
   0.112319E+03   0.693883E+00   0.297183E-02
   0.112322E+03   0.693883E+00   0.297183E-02
   0.112325E+03   0.693883E+00   0.297183E-02
   0.112328E+03   0.693883E+00   0.297183E-02
   0.112331E+03   0.693883E+00   0.297183E-02
   0.112334E+03   0.693883E+00   0.297183E-02
   0.112337E+03   0.693883E+00   0.297183E-02
   0.112340E+03   0.693883E+00   0.297195E-02
   0.112343E+03   0.693883E+00   0.297195E-02
   0.112346E+03   0.693883E+00   0.297195E-02
   0.112349E+03   0.693883E+00   0.297196E-02
   0.112352E+03   0.693883E+00   0.297196E-02
   0.112355E+03   0.693883E+00   0.297196E-02
   0.112358E+03   0.693883E+00   0.297196E-02
   0.112361E+03   0.693883E+00   0.297196E-02
   0.112364E+03   0.693883E+00   0.297196E-02
   0.112367E+03   0.693883E+00   0.297196E-02
   0.112370E+03   0.693883E+00   0.297196E-02
   0.112373E+03   0.693883E+00   0.297196E-02
   0.112376E+03   0.693883E+00   0.297196E-02
   0.112379E+03   0.693883E+00   0.297196E-02
   0.112382E+03   0.693883E+00   0.297196E-02
   0.112385E+03   0.693883E+00   0.297196E-02
   0.112388E+03   0.693883E+00   0.297196E-02
   0.112391E+03   0.693883E+00   0.297196E-02
   0.112394E+03   0.693883E+00   0.297196E-02
   0.112397E+03   0.693883E+00   0.297196E-02
   0.112400E+03   0.693883E+00   0.297196E-02
   0.112403E+03   0.693883E+00   0.297196E-02
   0.112406E+03   0.693883E+00   0.297196E-02
   0.112409E+03   0.693883E+00   0.297196E-02
   0.112412E+03   0.693883E+00   0.297196E-02
   0.112415E+03   0.693883E+00   0.297196E-02
   0.112418E+03   0.693883E+00   0.297196E-02
   0.112421E+03   0.693883E+00   0.297196E-02
   0.112424E+03   0.693883E+00   0.297196E-02
   0.112427E+03   0.693883E+00   0.297196E-02
   0.112430E+03   0.693883E+00   0.297196E-02
   0.112433E+03   0.693883E+00   0.297196E-02
   0.112436E+03   0.693883E+00   0.297187E-02
   0.112439E+03   0.693883E+00   0.297187E-02
   0.112442E+03   0.693883E+00   0.297187E-02
   0.112445E+03   0.693883E+00   0.297187E-02
   0.112448E+03   0.693883E+00   0.297187E-02
   0.112451E+03   0.693883E+00   0.297187E-02
   0.112454E+03   0.693883E+00   0.297187E-02
   0.112457E+03   0.693883E+00   0.297187E-02
   0.112460E+03   0.693883E+00   0.297187E-02
   0.112463E+03   0.693883E+00   0.297187E-02
   0.112466E+03   0.693883E+00   0.297187E-02
   0.112469E+03   0.693883E+00   0.297187E-02
   0.112472E+03   0.693883E+00   0.297187E-02
   0.112475E+03   0.693883E+00   0.297187E-02
   0.112478E+03   0.693883E+00   0.297187E-02
   0.112481E+03   0.693883E+00   0.297187E-02
   0.112484E+03   0.693883E+00   0.297187E-02
   0.112487E+03   0.693883E+00   0.297187E-02
   0.112490E+03   0.693883E+00   0.297187E-02
   0.112493E+03   0.693883E+00   0.297187E-02
   0.112496E+03   0.693883E+00   0.297187E-02
   0.112499E+03   0.693883E+00   0.297187E-02
   0.112502E+03   0.693883E+00   0.297187E-02
   0.112505E+03   0.693883E+00   0.297183E-02
   0.112508E+03   0.693883E+00   0.297183E-02
   0.112511E+03   0.693883E+00   0.297183E-02
   0.112514E+03   0.693883E+00   0.297183E-02
   0.112517E+03   0.693883E+00   0.297183E-02
   0.112520E+03   0.693883E+00   0.297183E-02
   0.112523E+03   0.693883E+00   0.297183E-02
   0.112526E+03   0.693883E+00   0.297183E-02
   0.112529E+03   0.693883E+00   0.297183E-02
   0.112532E+03   0.693883E+00   0.297183E-02
   0.112535E+03   0.693883E+00   0.297183E-02
   0.112538E+03   0.693883E+00   0.297183E-02
   0.112541E+03   0.693883E+00   0.297203E-02
   0.112544E+03   0.693883E+00   0.297203E-02
   0.112547E+03   0.693883E+00   0.297203E-02
   0.112550E+03   0.693883E+00   0.297203E-02
   0.112553E+03   0.693883E+00   0.297203E-02
   0.112556E+03   0.693883E+00   0.297203E-02
   0.112559E+03   0.693883E+00   0.297203E-02
   0.112562E+03   0.693883E+00   0.297203E-02
   0.112565E+03   0.693883E+00   0.297203E-02
   0.112568E+03   0.693883E+00   0.297203E-02
   0.112571E+03   0.693883E+00   0.297203E-02
   0.112574E+03   0.693883E+00   0.297203E-02
   0.112577E+03   0.693883E+00   0.297203E-02
   0.112580E+03   0.693883E+00   0.297203E-02
   0.112583E+03   0.693883E+00   0.297203E-02
   0.112586E+03   0.693883E+00   0.297203E-02
   0.112589E+03   0.693883E+00   0.297203E-02
   0.112592E+03   0.693883E+00   0.297203E-02
   0.112595E+03   0.693883E+00   0.297203E-02
   0.112598E+03   0.693883E+00   0.297203E-02
   0.112601E+03   0.693883E+00   0.297203E-02
   0.112604E+03   0.693883E+00   0.297203E-02
   0.112607E+03   0.693883E+00   0.297203E-02
   0.112610E+03   0.693883E+00   0.297203E-02
   0.112613E+03   0.693883E+00   0.297203E-02
   0.112616E+03   0.693883E+00   0.297203E-02
   0.112619E+03   0.693883E+00   0.297203E-02
   0.112622E+03   0.693883E+00   0.297203E-02
   0.112625E+03   0.693883E+00   0.297203E-02
   0.112628E+03   0.693883E+00   0.297203E-02
   0.112631E+03   0.693883E+00   0.297203E-02
   0.112634E+03   0.693883E+00   0.297203E-02
   0.112637E+03   0.693883E+00   0.297203E-02
   0.112640E+03   0.693883E+00   0.297203E-02
   0.112643E+03   0.693883E+00   0.297203E-02
   0.112646E+03   0.693883E+00   0.297203E-02
   0.112649E+03   0.693883E+00   0.297203E-02
   0.112652E+03   0.693883E+00   0.297203E-02
   0.112655E+03   0.693883E+00   0.297203E-02
   0.112658E+03   0.693883E+00   0.297203E-02
   0.112661E+03   0.693883E+00   0.297203E-02
   0.112664E+03   0.693883E+00   0.297203E-02
   0.112667E+03   0.693883E+00   0.297203E-02
   0.112670E+03   0.693883E+00   0.297203E-02
   0.112673E+03   0.693883E+00   0.297203E-02
   0.112676E+03   0.693883E+00   0.297203E-02
   0.112679E+03   0.693883E+00   0.297203E-02
   0.112682E+03   0.693883E+00   0.297203E-02
   0.112685E+03   0.693883E+00   0.297203E-02
   0.112688E+03   0.693883E+00   0.297203E-02
   0.112691E+03   0.693883E+00   0.297203E-02
   0.112694E+03   0.693883E+00   0.297203E-02
   0.112697E+03   0.693883E+00   0.297203E-02
   0.112700E+03   0.693883E+00   0.297203E-02
   0.112703E+03   0.693883E+00   0.297203E-02
   0.112706E+03   0.693883E+00   0.297203E-02
   0.112709E+03   0.693883E+00   0.297203E-02
   0.112712E+03   0.693883E+00   0.297203E-02
   0.112715E+03   0.693883E+00   0.297203E-02
   0.112718E+03   0.693883E+00   0.297203E-02
   0.112721E+03   0.693883E+00   0.297203E-02
   0.112724E+03   0.693883E+00   0.297203E-02
   0.112727E+03   0.693883E+00   0.297203E-02
   0.112730E+03   0.693883E+00   0.297203E-02
   0.112733E+03   0.693883E+00   0.297203E-02
   0.112736E+03   0.693883E+00   0.297203E-02
   0.112739E+03   0.693883E+00   0.297203E-02
   0.112742E+03   0.693883E+00   0.297203E-02
   0.112745E+03   0.693883E+00   0.297203E-02
   0.112748E+03   0.693883E+00   0.297198E-02
   0.112751E+03   0.693883E+00   0.297198E-02
   0.112754E+03   0.693883E+00   0.297198E-02
   0.112757E+03   0.693883E+00   0.297198E-02
   0.112760E+03   0.693883E+00   0.297198E-02
   0.112763E+03   0.693883E+00   0.297198E-02
   0.112766E+03   0.693883E+00   0.297198E-02
   0.112769E+03   0.693883E+00   0.297198E-02
   0.112772E+03   0.693883E+00   0.297198E-02
   0.112775E+03   0.693883E+00   0.297198E-02
   0.112778E+03   0.693883E+00   0.297198E-02
   0.112781E+03   0.693883E+00   0.297198E-02
   0.112784E+03   0.693883E+00   0.297198E-02
   0.112787E+03   0.693883E+00   0.297198E-02
   0.112790E+03   0.693883E+00   0.297198E-02
   0.112793E+03   0.693883E+00   0.297198E-02
   0.112796E+03   0.693883E+00   0.297198E-02
   0.112799E+03   0.693883E+00   0.297198E-02
   0.112802E+03   0.693883E+00   0.297198E-02
   0.112805E+03   0.693883E+00   0.297198E-02
   0.112808E+03   0.693883E+00   0.297198E-02
   0.112811E+03   0.693883E+00   0.297198E-02
   0.112814E+03   0.693883E+00   0.297198E-02
   0.112817E+03   0.693883E+00   0.297198E-02
   0.112820E+03   0.693883E+00   0.297198E-02
   0.112823E+03   0.693883E+00   0.297198E-02
   0.112826E+03   0.693883E+00   0.297198E-02
   0.112829E+03   0.693883E+00   0.297198E-02
   0.112832E+03   0.693883E+00   0.297198E-02
   0.112835E+03   0.693883E+00   0.297198E-02
   0.112838E+03   0.693883E+00   0.297198E-02
   0.112841E+03   0.693883E+00   0.297198E-02
   0.112844E+03   0.693883E+00   0.297198E-02
   0.112847E+03   0.693883E+00   0.297198E-02
   0.112850E+03   0.693883E+00   0.297198E-02
   0.112853E+03   0.693883E+00   0.297198E-02
   0.112856E+03   0.693883E+00   0.297198E-02
   0.112859E+03   0.693883E+00   0.297198E-02
   0.112862E+03   0.693883E+00   0.297198E-02
   0.112865E+03   0.693883E+00   0.297198E-02
   0.112868E+03   0.693883E+00   0.297198E-02
   0.112871E+03   0.693883E+00   0.297198E-02
   0.112874E+03   0.693883E+00   0.297198E-02
   0.112877E+03   0.693883E+00   0.297198E-02
   0.112880E+03   0.693883E+00   0.297198E-02
   0.112883E+03   0.693883E+00   0.297198E-02
   0.112886E+03   0.693883E+00   0.297198E-02
   0.112889E+03   0.693883E+00   0.297198E-02
   0.112892E+03   0.693883E+00   0.297198E-02
   0.112895E+03   0.693883E+00   0.297198E-02
   0.112898E+03   0.693883E+00   0.297198E-02
   0.112901E+03   0.693883E+00   0.297198E-02
   0.112904E+03   0.693883E+00   0.297198E-02
   0.112907E+03   0.693883E+00   0.297198E-02
   0.112910E+03   0.693883E+00   0.297198E-02
   0.112913E+03   0.693883E+00   0.297198E-02
   0.112916E+03   0.693883E+00   0.297198E-02
   0.112919E+03   0.693883E+00   0.297198E-02
   0.112922E+03   0.693883E+00   0.297198E-02
   0.112925E+03   0.693883E+00   0.297198E-02
   0.112928E+03   0.693883E+00   0.297198E-02
   0.112931E+03   0.693883E+00   0.297198E-02
   0.112934E+03   0.693883E+00   0.297198E-02
   0.112937E+03   0.693883E+00   0.297198E-02
   0.112940E+03   0.693883E+00   0.297198E-02
   0.112943E+03   0.693883E+00   0.297198E-02
   0.112946E+03   0.693883E+00   0.297198E-02
   0.112949E+03   0.693883E+00   0.297198E-02
   0.112952E+03   0.693883E+00   0.297198E-02
   0.112955E+03   0.693883E+00   0.297198E-02
   0.112958E+03   0.693883E+00   0.297198E-02
   0.112961E+03   0.693883E+00   0.297198E-02
   0.112964E+03   0.693883E+00   0.297198E-02
   0.112967E+03   0.693883E+00   0.297198E-02
   0.112970E+03   0.693883E+00   0.297198E-02
   0.112973E+03   0.693883E+00   0.297198E-02
   0.112976E+03   0.693883E+00   0.297198E-02
   0.112979E+03   0.693883E+00   0.297198E-02
   0.112982E+03   0.693883E+00   0.297198E-02
   0.112985E+03   0.693883E+00   0.297198E-02
   0.112988E+03   0.693883E+00   0.297198E-02
   0.112991E+03   0.693883E+00   0.297198E-02
   0.112994E+03   0.693883E+00   0.297198E-02
   0.112997E+03   0.693883E+00   0.297198E-02
   0.113000E+03   0.693883E+00   0.297198E-02
   0.113003E+03   0.693883E+00   0.297198E-02
   0.113006E+03   0.693883E+00   0.297198E-02
   0.113009E+03   0.693883E+00   0.297198E-02
   0.113012E+03   0.693883E+00   0.297198E-02
   0.113015E+03   0.693883E+00   0.297198E-02
   0.113018E+03   0.693883E+00   0.297198E-02
   0.113021E+03   0.693883E+00   0.297198E-02
   0.113024E+03   0.693883E+00   0.297198E-02
   0.113027E+03   0.693883E+00   0.297198E-02
   0.113030E+03   0.693883E+00   0.297198E-02
   0.113033E+03   0.693883E+00   0.297198E-02
   0.113036E+03   0.693883E+00   0.297198E-02
   0.113039E+03   0.693883E+00   0.297198E-02
   0.113042E+03   0.693883E+00   0.297198E-02
   0.113045E+03   0.693883E+00   0.297198E-02
   0.113048E+03   0.693883E+00   0.297198E-02
   0.113051E+03   0.693883E+00   0.297198E-02
   0.113054E+03   0.693883E+00   0.297198E-02
   0.113057E+03   0.693883E+00   0.297198E-02
   0.113060E+03   0.693883E+00   0.297198E-02
   0.113063E+03   0.693883E+00   0.297198E-02
   0.113066E+03   0.693883E+00   0.297198E-02
   0.113069E+03   0.693883E+00   0.297198E-02
   0.113072E+03   0.693883E+00   0.297198E-02
   0.113075E+03   0.693883E+00   0.297198E-02
   0.113078E+03   0.693883E+00   0.297198E-02
   0.113081E+03   0.693883E+00   0.297198E-02
   0.113084E+03   0.693883E+00   0.297198E-02
   0.113087E+03   0.693883E+00   0.297198E-02
   0.113090E+03   0.693883E+00   0.297198E-02
   0.113093E+03   0.693883E+00   0.297198E-02
   0.113096E+03   0.693883E+00   0.297198E-02
   0.113099E+03   0.693883E+00   0.297198E-02
   0.113102E+03   0.693883E+00   0.297198E-02
   0.113105E+03   0.693883E+00   0.297198E-02
   0.113108E+03   0.693883E+00   0.297198E-02
   0.113111E+03   0.693883E+00   0.297198E-02
   0.113114E+03   0.693883E+00   0.297198E-02
   0.113117E+03   0.693883E+00   0.297198E-02
   0.113120E+03   0.693884E+00   0.297180E-02
   0.113123E+03   0.693884E+00   0.297180E-02
   0.113126E+03   0.693884E+00   0.297180E-02
   0.113129E+03   0.693884E+00   0.297180E-02
   0.113132E+03   0.693884E+00   0.297180E-02
   0.113135E+03   0.693884E+00   0.297180E-02
