#    c*t(cm)       probability       error
   0.590227E+02   0.696230E+00   0.319058E-02
   0.590257E+02   0.696230E+00   0.319068E-02
   0.590287E+02   0.696231E+00   0.319056E-02
   0.590316E+02   0.696231E+00   0.319028E-02
   0.590346E+02   0.696231E+00   0.319028E-02
   0.590376E+02   0.696231E+00   0.319057E-02
   0.590406E+02   0.696231E+00   0.319057E-02
   0.590436E+02   0.696231E+00   0.319068E-02
   0.590466E+02   0.696232E+00   0.319045E-02
   0.590496E+02   0.696232E+00   0.319028E-02
   0.590526E+02   0.696232E+00   0.319028E-02
   0.590556E+02   0.696232E+00   0.319057E-02
   0.590586E+02   0.696232E+00   0.319068E-02
   0.590616E+02   0.696232E+00   0.319068E-02
   0.590646E+02   0.696233E+00   0.319045E-02
   0.590676E+02   0.696233E+00   0.319028E-02
   0.590706E+02   0.696233E+00   0.319028E-02
   0.590736E+02   0.696233E+00   0.319058E-02
   0.590766E+02   0.696233E+00   0.319068E-02
   0.590796E+02   0.696233E+00   0.319068E-02
   0.590826E+02   0.696234E+00   0.319045E-02
   0.590856E+02   0.696234E+00   0.319028E-02
   0.590886E+02   0.696234E+00   0.319028E-02
   0.590916E+02   0.696234E+00   0.319068E-02
   0.590946E+02   0.696234E+00   0.319068E-02
   0.590976E+02   0.696234E+00   0.319068E-02
   0.591006E+02   0.696235E+00   0.319045E-02
   0.591036E+02   0.696235E+00   0.319045E-02
   0.591066E+02   0.696235E+00   0.319038E-02
   0.591096E+02   0.696235E+00   0.319068E-02
   0.591126E+02   0.696235E+00   0.319068E-02
   0.591156E+02   0.696235E+00   0.319068E-02
   0.591186E+02   0.696236E+00   0.319058E-02
   0.591216E+02   0.696236E+00   0.319045E-02
   0.591246E+02   0.696236E+00   0.319043E-02
   0.591276E+02   0.696236E+00   0.319068E-02
   0.591306E+02   0.696236E+00   0.319068E-02
   0.591336E+02   0.696236E+00   0.319068E-02
   0.591366E+02   0.696237E+00   0.319058E-02
   0.591396E+02   0.696237E+00   0.319056E-02
   0.591426E+02   0.696237E+00   0.319043E-02
   0.591456E+02   0.696237E+00   0.319068E-02
   0.591486E+02   0.696237E+00   0.319068E-02
   0.591516E+02   0.696237E+00   0.319068E-02
   0.591546E+02   0.696237E+00   0.319058E-02
   0.591576E+02   0.696238E+00   0.319056E-02
   0.591606E+02   0.696238E+00   0.319043E-02
   0.591636E+02   0.696238E+00   0.319068E-02
   0.591666E+02   0.696238E+00   0.319068E-02
   0.591696E+02   0.696238E+00   0.319068E-02
   0.591725E+02   0.696239E+00   0.319068E-02
   0.591755E+02   0.696239E+00   0.319056E-02
   0.591785E+02   0.696239E+00   0.319061E-02
   0.591815E+02   0.696239E+00   0.319068E-02
   0.591845E+02   0.696239E+00   0.319068E-02
   0.591875E+02   0.696239E+00   0.319068E-02
   0.591905E+02   0.696240E+00   0.319068E-02
   0.591935E+02   0.696240E+00   0.319068E-02
   0.591965E+02   0.696240E+00   0.319061E-02
   0.591995E+02   0.696240E+00   0.319068E-02
   0.592025E+02   0.696240E+00   0.319068E-02
   0.592055E+02   0.696241E+00   0.319078E-02
   0.592085E+02   0.696241E+00   0.319068E-02
   0.592115E+02   0.696241E+00   0.319068E-02
   0.592145E+02   0.696241E+00   0.319061E-02
   0.592175E+02   0.696241E+00   0.319068E-02
   0.592205E+02   0.696241E+00   0.319068E-02
   0.592235E+02   0.696241E+00   0.319078E-02
   0.592265E+02   0.696242E+00   0.319068E-02
   0.592295E+02   0.696242E+00   0.319068E-02
   0.592325E+02   0.696242E+00   0.319061E-02
   0.592355E+02   0.696242E+00   0.319068E-02
   0.592385E+02   0.696242E+00   0.319078E-02
   0.592415E+02   0.696242E+00   0.319078E-02
   0.592445E+02   0.696243E+00   0.319068E-02
   0.592475E+02   0.696243E+00   0.319068E-02
   0.592505E+02   0.696243E+00   0.319061E-02
   0.592535E+02   0.696243E+00   0.319086E-02
   0.592565E+02   0.696243E+00   0.319078E-02
   0.592595E+02   0.696243E+00   0.319078E-02
   0.592625E+02   0.696243E+00   0.319078E-02
   0.592655E+02   0.696244E+00   0.319068E-02
   0.592685E+02   0.696244E+00   0.319074E-02
   0.592715E+02   0.696244E+00   0.319096E-02
   0.592745E+02   0.696244E+00   0.319078E-02
   0.592775E+02   0.696244E+00   0.319078E-02
   0.592805E+02   0.696244E+00   0.319078E-02
   0.592835E+02   0.696245E+00   0.319068E-02
   0.592865E+02   0.696245E+00   0.319074E-02
   0.592895E+02   0.696245E+00   0.319085E-02
   0.592925E+02   0.696246E+00   0.319078E-02
   0.592955E+02   0.696246E+00   0.319078E-02
   0.592985E+02   0.696246E+00   0.319078E-02
   0.593015E+02   0.696246E+00   0.319068E-02
   0.593045E+02   0.696246E+00   0.319084E-02
   0.593075E+02   0.696246E+00   0.319085E-02
   0.593105E+02   0.696246E+00   0.319096E-02
   0.593135E+02   0.696247E+00   0.319078E-02
   0.593164E+02   0.696247E+00   0.319078E-02
   0.593194E+02   0.696247E+00   0.319068E-02
   0.593224E+02   0.696247E+00   0.319084E-02
   0.593254E+02   0.696247E+00   0.319084E-02
   0.593284E+02   0.696247E+00   0.319096E-02
   0.593314E+02   0.696248E+00   0.319078E-02
   0.593344E+02   0.696248E+00   0.319078E-02
   0.593374E+02   0.696248E+00   0.319078E-02
   0.593404E+02   0.696248E+00   0.319084E-02
   0.593434E+02   0.696248E+00   0.319084E-02
   0.593464E+02   0.696248E+00   0.319096E-02
   0.593494E+02   0.696249E+00   0.319078E-02
   0.593524E+02   0.696249E+00   0.319078E-02
   0.593554E+02   0.696249E+00   0.319078E-02
   0.593584E+02   0.696249E+00   0.319084E-02
   0.593614E+02   0.696249E+00   0.319084E-02
   0.593644E+02   0.696249E+00   0.319096E-02
   0.593674E+02   0.696249E+00   0.319096E-02
   0.593704E+02   0.696250E+00   0.319089E-02
   0.593734E+02   0.696250E+00   0.319078E-02
   0.593764E+02   0.696250E+00   0.319084E-02
   0.593794E+02   0.696250E+00   0.319084E-02
   0.593824E+02   0.696250E+00   0.319108E-02
   0.593854E+02   0.696250E+00   0.319096E-02
   0.593884E+02   0.696251E+00   0.319089E-02
   0.593914E+02   0.696251E+00   0.319078E-02
   0.593944E+02   0.696251E+00   0.319084E-02
   0.593974E+02   0.696251E+00   0.319084E-02
   0.594004E+02   0.696251E+00   0.319096E-02
   0.594034E+02   0.696252E+00   0.319106E-02
   0.594064E+02   0.696252E+00   0.319106E-02
   0.594094E+02   0.696252E+00   0.319078E-02
   0.594124E+02   0.696252E+00   0.319084E-02
   0.594154E+02   0.696252E+00   0.319084E-02
   0.594184E+02   0.696252E+00   0.319096E-02
   0.594214E+02   0.696253E+00   0.319106E-02
   0.594244E+02   0.696253E+00   0.319106E-02
   0.594274E+02   0.696253E+00   0.319078E-02
   0.594304E+02   0.696253E+00   0.319084E-02
   0.594334E+02   0.696253E+00   0.319084E-02
   0.594364E+02   0.696253E+00   0.319084E-02
   0.594394E+02   0.696253E+00   0.319118E-02
   0.594424E+02   0.696254E+00   0.319106E-02
   0.594454E+02   0.696254E+00   0.319088E-02
   0.594484E+02   0.696254E+00   0.319084E-02
   0.594514E+02   0.696254E+00   0.319084E-02
   0.594544E+02   0.696254E+00   0.319094E-02
   0.594574E+02   0.696254E+00   0.319118E-02
   0.594603E+02   0.696254E+00   0.319106E-02
   0.594633E+02   0.696255E+00   0.319106E-02
   0.594663E+02   0.696255E+00   0.319084E-02
   0.594693E+02   0.696255E+00   0.319084E-02
   0.594723E+02   0.696255E+00   0.319094E-02
   0.594753E+02   0.696255E+00   0.319107E-02
   0.594783E+02   0.696256E+00   0.319106E-02
   0.594813E+02   0.696256E+00   0.319106E-02
   0.594843E+02   0.696256E+00   0.319084E-02
   0.594873E+02   0.696256E+00   0.319095E-02
   0.594903E+02   0.696256E+00   0.319094E-02
   0.594933E+02   0.696256E+00   0.319107E-02
   0.594963E+02   0.696256E+00   0.319118E-02
   0.594993E+02   0.696257E+00   0.319106E-02
   0.595023E+02   0.696257E+00   0.319101E-02
   0.595053E+02   0.696257E+00   0.319095E-02
   0.595083E+02   0.696257E+00   0.319095E-02
   0.595113E+02   0.696257E+00   0.319107E-02
   0.595143E+02   0.696257E+00   0.319118E-02
   0.595173E+02   0.696258E+00   0.319106E-02
   0.595203E+02   0.696258E+00   0.319101E-02
   0.595233E+02   0.696258E+00   0.319095E-02
   0.595263E+02   0.696258E+00   0.319095E-02
   0.595293E+02   0.696258E+00   0.319094E-02
   0.595323E+02   0.696258E+00   0.319118E-02
   0.595353E+02   0.696259E+00   0.319118E-02
   0.595383E+02   0.696259E+00   0.319112E-02
   0.595413E+02   0.696259E+00   0.319112E-02
   0.595443E+02   0.696259E+00   0.319095E-02
   0.595473E+02   0.696259E+00   0.319094E-02
   0.595503E+02   0.696259E+00   0.319107E-02
   0.595533E+02   0.696259E+00   0.319118E-02
   0.595563E+02   0.696260E+00   0.319122E-02
   0.595593E+02   0.696260E+00   0.319112E-02
   0.595623E+02   0.696260E+00   0.319095E-02
   0.595653E+02   0.696260E+00   0.319094E-02
   0.595683E+02   0.696260E+00   0.319107E-02
   0.595713E+02   0.696260E+00   0.319118E-02
   0.595743E+02   0.696261E+00   0.319129E-02
   0.595773E+02   0.696261E+00   0.319112E-02
   0.595803E+02   0.696261E+00   0.319095E-02
   0.595833E+02   0.696261E+00   0.319094E-02
   0.595863E+02   0.696261E+00   0.319107E-02
   0.595893E+02   0.696261E+00   0.319129E-02
   0.595923E+02   0.696262E+00   0.319129E-02
   0.595953E+02   0.696262E+00   0.319112E-02
   0.595983E+02   0.696262E+00   0.319112E-02
   0.596012E+02   0.696262E+00   0.319094E-02
   0.596042E+02   0.696262E+00   0.319094E-02
   0.596072E+02   0.696262E+00   0.319117E-02
   0.596102E+02   0.696263E+00   0.319129E-02
   0.596132E+02   0.696263E+00   0.319112E-02
   0.596162E+02   0.696263E+00   0.319112E-02
   0.596192E+02   0.696263E+00   0.319095E-02
   0.596222E+02   0.696263E+00   0.319094E-02
   0.596252E+02   0.696263E+00   0.319117E-02
   0.596282E+02   0.696264E+00   0.319129E-02
   0.596312E+02   0.696264E+00   0.319134E-02
   0.596342E+02   0.696264E+00   0.319112E-02
   0.596372E+02   0.696264E+00   0.319112E-02
   0.596402E+02   0.696264E+00   0.319104E-02
   0.596432E+02   0.696264E+00   0.319117E-02
   0.596462E+02   0.696265E+00   0.319129E-02
   0.596492E+02   0.696265E+00   0.319134E-02
   0.596522E+02   0.696265E+00   0.319112E-02
   0.596552E+02   0.696265E+00   0.319112E-02
   0.596582E+02   0.696265E+00   0.319122E-02
   0.596612E+02   0.696265E+00   0.319104E-02
   0.596642E+02   0.696265E+00   0.319117E-02
   0.596672E+02   0.696266E+00   0.319134E-02
   0.596702E+02   0.696266E+00   0.319124E-02
   0.596732E+02   0.696266E+00   0.319112E-02
   0.596762E+02   0.696266E+00   0.319122E-02
   0.596792E+02   0.696266E+00   0.319104E-02
   0.596822E+02   0.696266E+00   0.319117E-02
   0.596852E+02   0.696267E+00   0.319134E-02
   0.596882E+02   0.696267E+00   0.319124E-02
   0.596912E+02   0.696267E+00   0.319123E-02
   0.596942E+02   0.696267E+00   0.319122E-02
   0.596972E+02   0.696267E+00   0.319122E-02
   0.597002E+02   0.696267E+00   0.319117E-02
   0.597032E+02   0.696268E+00   0.319129E-02
   0.597062E+02   0.696268E+00   0.319135E-02
   0.597092E+02   0.696268E+00   0.319135E-02
   0.597122E+02   0.696268E+00   0.319123E-02
   0.597152E+02   0.696268E+00   0.319122E-02
   0.597182E+02   0.696268E+00   0.319104E-02
   0.597212E+02   0.696269E+00   0.319117E-02
   0.597242E+02   0.696269E+00   0.319134E-02
   0.597272E+02   0.696269E+00   0.319135E-02
   0.597302E+02   0.696269E+00   0.319135E-02
   0.597332E+02   0.696269E+00   0.319122E-02
   0.597362E+02   0.696269E+00   0.319122E-02
   0.597392E+02   0.696269E+00   0.319117E-02
   0.597422E+02   0.696270E+00   0.319144E-02
   0.597451E+02   0.696270E+00   0.319135E-02
   0.597481E+02   0.696270E+00   0.319135E-02
   0.597511E+02   0.696270E+00   0.319122E-02
   0.597541E+02   0.696270E+00   0.319122E-02
   0.597571E+02   0.696270E+00   0.319117E-02
   0.597601E+02   0.696271E+00   0.319144E-02
   0.597631E+02   0.696271E+00   0.319145E-02
   0.597661E+02   0.696271E+00   0.319135E-02
   0.597691E+02   0.696271E+00   0.319134E-02
   0.597721E+02   0.696271E+00   0.319122E-02
   0.597751E+02   0.696271E+00   0.319122E-02
   0.597781E+02   0.696272E+00   0.319133E-02
   0.597811E+02   0.696272E+00   0.319145E-02
   0.597841E+02   0.696272E+00   0.319135E-02
   0.597871E+02   0.696272E+00   0.319135E-02
   0.597901E+02   0.696272E+00   0.319122E-02
   0.597931E+02   0.696272E+00   0.319122E-02
   0.597961E+02   0.696273E+00   0.319145E-02
   0.597991E+02   0.696273E+00   0.319145E-02
   0.598021E+02   0.696273E+00   0.319135E-02
   0.598051E+02   0.696273E+00   0.319135E-02
   0.598081E+02   0.696273E+00   0.319134E-02
   0.598111E+02   0.696273E+00   0.319133E-02
   0.598141E+02   0.696273E+00   0.319145E-02
   0.598171E+02   0.696274E+00   0.319133E-02
   0.598201E+02   0.696274E+00   0.319145E-02
   0.598231E+02   0.696274E+00   0.319135E-02
   0.598261E+02   0.696274E+00   0.319134E-02
   0.598291E+02   0.696274E+00   0.319133E-02
   0.598321E+02   0.696274E+00   0.319133E-02
   0.598351E+02   0.696275E+00   0.319151E-02
   0.598381E+02   0.696275E+00   0.319145E-02
   0.598411E+02   0.696275E+00   0.319135E-02
   0.598441E+02   0.696275E+00   0.319135E-02
   0.598471E+02   0.696275E+00   0.319145E-02
   0.598501E+02   0.696275E+00   0.319133E-02
   0.598531E+02   0.696276E+00   0.319151E-02
   0.598561E+02   0.696276E+00   0.319133E-02
   0.598591E+02   0.696276E+00   0.319135E-02
   0.598621E+02   0.696276E+00   0.319135E-02
   0.598651E+02   0.696276E+00   0.319145E-02
   0.598681E+02   0.696276E+00   0.319145E-02
   0.598711E+02   0.696276E+00   0.319133E-02
   0.598741E+02   0.696277E+00   0.319151E-02
   0.598771E+02   0.696277E+00   0.319145E-02
   0.598801E+02   0.696277E+00   0.319135E-02
   0.598831E+02   0.696277E+00   0.319145E-02
   0.598861E+02   0.696277E+00   0.319145E-02
   0.598890E+02   0.696277E+00   0.319133E-02
   0.598920E+02   0.696278E+00   0.319151E-02
   0.598950E+02   0.696278E+00   0.319151E-02
   0.598980E+02   0.696278E+00   0.319145E-02
   0.599010E+02   0.696278E+00   0.319145E-02
   0.599040E+02   0.696278E+00   0.319145E-02
   0.599070E+02   0.696278E+00   0.319145E-02
   0.599100E+02   0.696279E+00   0.319138E-02
   0.599130E+02   0.696279E+00   0.319151E-02
   0.599160E+02   0.696279E+00   0.319155E-02
   0.599190E+02   0.696279E+00   0.319145E-02
   0.599220E+02   0.696279E+00   0.319145E-02
   0.599250E+02   0.696279E+00   0.319145E-02
   0.599280E+02   0.696279E+00   0.319133E-02
   0.599310E+02   0.696280E+00   0.319151E-02
   0.599340E+02   0.696280E+00   0.319173E-02
   0.599370E+02   0.696280E+00   0.319145E-02
   0.599400E+02   0.696280E+00   0.319145E-02
   0.599430E+02   0.696280E+00   0.319145E-02
   0.599460E+02   0.696280E+00   0.319145E-02
   0.599490E+02   0.696280E+00   0.319138E-02
   0.599520E+02   0.696281E+00   0.319162E-02
   0.599550E+02   0.696281E+00   0.319163E-02
   0.599580E+02   0.696281E+00   0.319145E-02
   0.599610E+02   0.696281E+00   0.319145E-02
   0.599640E+02   0.696281E+00   0.319145E-02
   0.599670E+02   0.696281E+00   0.319150E-02
   0.599700E+02   0.696282E+00   0.319162E-02
   0.599730E+02   0.696282E+00   0.319173E-02
   0.599760E+02   0.696282E+00   0.319145E-02
   0.599790E+02   0.696282E+00   0.319145E-02
   0.599820E+02   0.696282E+00   0.319145E-02
   0.599850E+02   0.696282E+00   0.319145E-02
   0.599880E+02   0.696283E+00   0.319149E-02
   0.599910E+02   0.696283E+00   0.319162E-02
   0.599940E+02   0.696283E+00   0.319163E-02
   0.599970E+02   0.696283E+00   0.319145E-02
   0.600000E+02   0.696283E+00   0.319145E-02
   0.600030E+02   0.696283E+00   0.319155E-02
   0.600060E+02   0.696284E+00   0.319160E-02
   0.600090E+02   0.696284E+00   0.319162E-02
   0.600120E+02   0.696284E+00   0.319162E-02
   0.600150E+02   0.696284E+00   0.319163E-02
   0.600180E+02   0.696284E+00   0.319145E-02
   0.600210E+02   0.696284E+00   0.319155E-02
   0.600240E+02   0.696285E+00   0.319160E-02
   0.600270E+02   0.696285E+00   0.319161E-02
   0.600299E+02   0.696285E+00   0.319162E-02
   0.600329E+02   0.696285E+00   0.319163E-02
   0.600359E+02   0.696285E+00   0.319162E-02
   0.600389E+02   0.696285E+00   0.319155E-02
   0.600419E+02   0.696285E+00   0.319155E-02
   0.600449E+02   0.696286E+00   0.319161E-02
   0.600479E+02   0.696286E+00   0.319174E-02
   0.600509E+02   0.696286E+00   0.319162E-02
   0.600539E+02   0.696286E+00   0.319163E-02
   0.600569E+02   0.696286E+00   0.319155E-02
   0.600599E+02   0.696286E+00   0.319155E-02
   0.600629E+02   0.696286E+00   0.319160E-02
   0.600659E+02   0.696287E+00   0.319161E-02
   0.600689E+02   0.696287E+00   0.319162E-02
   0.600719E+02   0.696287E+00   0.319163E-02
   0.600749E+02   0.696287E+00   0.319173E-02
   0.600779E+02   0.696287E+00   0.319155E-02
   0.600809E+02   0.696287E+00   0.319160E-02
   0.600839E+02   0.696288E+00   0.319161E-02
   0.600869E+02   0.696288E+00   0.319174E-02
   0.600899E+02   0.696288E+00   0.319162E-02
   0.600929E+02   0.696288E+00   0.319173E-02
   0.600959E+02   0.696288E+00   0.319173E-02
   0.600989E+02   0.696288E+00   0.319155E-02
   0.601019E+02   0.696288E+00   0.319160E-02
   0.601049E+02   0.696289E+00   0.319161E-02
   0.601079E+02   0.696289E+00   0.319174E-02
   0.601109E+02   0.696289E+00   0.319173E-02
   0.601139E+02   0.696289E+00   0.319173E-02
   0.601169E+02   0.696289E+00   0.319173E-02
   0.601199E+02   0.696290E+00   0.319160E-02
   0.601229E+02   0.696290E+00   0.319161E-02
   0.601259E+02   0.696290E+00   0.319174E-02
   0.601289E+02   0.696290E+00   0.319184E-02
   0.601319E+02   0.696290E+00   0.319173E-02
   0.601349E+02   0.696290E+00   0.319173E-02
   0.601379E+02   0.696290E+00   0.319173E-02
   0.601409E+02   0.696291E+00   0.319161E-02
   0.601439E+02   0.696291E+00   0.319161E-02
   0.601469E+02   0.696291E+00   0.319184E-02
   0.601499E+02   0.696291E+00   0.319162E-02
   0.601529E+02   0.696291E+00   0.319173E-02
   0.601559E+02   0.696291E+00   0.319173E-02
   0.601589E+02   0.696292E+00   0.319160E-02
   0.601619E+02   0.696292E+00   0.319171E-02
   0.601649E+02   0.696292E+00   0.319184E-02
   0.601679E+02   0.696292E+00   0.319184E-02
   0.601709E+02   0.696292E+00   0.319173E-02
   0.601738E+02   0.696292E+00   0.319173E-02
   0.601768E+02   0.696292E+00   0.319178E-02
   0.601798E+02   0.696293E+00   0.319171E-02
   0.601828E+02   0.696293E+00   0.319171E-02
   0.601858E+02   0.696293E+00   0.319184E-02
   0.601888E+02   0.696293E+00   0.319174E-02
   0.601918E+02   0.696293E+00   0.319173E-02
   0.601948E+02   0.696293E+00   0.319173E-02
   0.601978E+02   0.696294E+00   0.319189E-02
   0.602008E+02   0.696294E+00   0.319171E-02
   0.602038E+02   0.696294E+00   0.319171E-02
   0.602068E+02   0.696294E+00   0.319184E-02
   0.602098E+02   0.696294E+00   0.319173E-02
   0.602128E+02   0.696294E+00   0.319173E-02
   0.602158E+02   0.696295E+00   0.319189E-02
